order_id,order_date,Year,customer_id,product_id,quantity,unit_price,discount,sales_amount
735,2024-06-26,2024,136,5,4,301,0.15,1023.4
742,2024-11-10,2024,215,2,1,134,0.15,113.9
755,2024-06-11,2024,293,4,3,779,0.15,1986.45
767,2024-11-17,2024,292,16,4,452,0.05,1717.6
771,2024-08-30,2024,204,12,3,778,0.15,1983.9
778,2024-10-03,2024,11,15,3,624,0.15,1591.2
782,2024-02-24,2024,130,11,4,712,0.1,2563.2
790,2024-07-30,2024,152,16,2,452,0,904
799,2024-03-14,2024,61,5,5,301,0.1,1354.5
805,2024-06-20,2024,171,15,2,624,0,1248
808,2024-06-28,2024,46,7,5,248,0.05,1178
833,2024-05-22,2024,170,3,4,45,0.05,171
844,2024-02-13,2024,140,4,4,779,0.15,2648.6
847,2024-05-31,2024,292,11,1,712,0.15,605.2
856,2024-07-23,2024,85,11,5,712,0.15,3026
861,2024-08-03,2024,229,6,4,270,0,1080
862,2024-07-30,2024,10,2,3,134,0,402
865,2024-02-12,2024,175,2,5,134,0.05,636.5
875,2024-01-20,2024,235,8,1,162,0,162
876,2024-08-05,2024,3,15,5,624,0.05,2964
892,2024-01-28,2024,53,8,1,162,0.1,145.8
915,2024-06-16,2024,23,7,3,248,0.15,632.4
924,2024-01-22,2024,208,6,4,270,0.15,918
938,2024-03-04,2024,282,4,2,779,0,1558
940,2024-06-18,2024,170,14,1,109,0.05,103.55
953,2024-04-17,2024,77,1,5,674,0.1,3033
955,2024-08-14,2024,262,11,2,712,0.15,1210.4
959,2024-06-03,2024,184,1,5,674,0.05,3201.5
960,2024-06-20,2024,119,15,1,624,0.05,592.8
962,2024-10-22,2024,185,10,1,124,0.05,117.8
963,2024-02-06,2024,24,16,4,452,0.15,1536.8
969,2024-08-17,2024,72,4,4,779,0,3116
974,2024-05-16,2024,108,7,4,248,0.15,843.2
979,2024-10-17,2024,208,6,3,270,0.05,769.5
981,2024-04-14,2024,247,10,2,124,0.15,210.8
983,2024-09-23,2024,136,6,5,270,0.05,1282.5
984,2024-02-01,2024,36,10,2,124,0.1,223.2
992,2024-05-28,2024,196,10,4,124,0.05,471.2
996,2024-11-10,2024,61,13,1,578,0,578
1005,2024-01-04,2024,83,13,1,578,0.05,549.1
1006,2024-09-13,2024,206,11,1,712,0.05,676.4
1021,2024-02-06,2024,207,3,2,45,0.05,85.5
1032,2024-05-05,2024,161,15,1,624,0.05,592.8
1039,2024-07-09,2024,295,3,3,45,0.1,121.5
1042,2024-11-23,2024,217,6,2,270,0,540
1043,2024-08-20,2024,178,11,4,712,0,2848
1044,2024-02-16,2024,62,15,4,624,0.05,2371.2
1055,2024-04-21,2024,5,14,2,109,0.05,207.1
1056,2024-08-08,2024,69,4,2,779,0.15,1324.3
1057,2024-06-16,2024,154,1,5,674,0.1,3033
1060,2024-01-17,2024,172,7,4,248,0,992
1065,2024-01-05,2024,41,16,3,452,0.15,1152.6
1066,2024-03-14,2024,75,9,4,774,0.1,2786.4
1071,2024-11-03,2024,231,9,4,774,0.1,2786.4
1075,2024-04-22,2024,281,15,1,624,0,624
1081,2024-05-04,2024,240,14,3,109,0.1,294.3
1083,2024-02-14,2024,289,13,5,578,0.05,2745.5
1089,2024-07-07,2024,245,9,4,774,0,3096
1105,2024-08-03,2024,191,6,4,270,0.1,972
1111,2024-03-02,2024,49,15,1,624,0.05,592.8
1112,2024-04-20,2024,200,6,5,270,0.05,1282.5
1119,2024-04-30,2024,80,9,1,774,0,774
1123,2024-06-21,2024,120,14,1,109,0.05,103.55
1126,2024-06-10,2024,225,1,3,674,0,2022
1127,2024-06-30,2024,98,2,5,134,0.1,603
1130,2024-01-15,2024,152,2,5,134,0.05,636.5
1131,2024-02-03,2024,1,5,3,301,0.1,812.7
1140,2024-06-29,2024,270,15,5,624,0.15,2652
1143,2024-04-01,2024,32,16,4,452,0,1808
1145,2024-12-06,2024,21,13,5,578,0.1,2601
1153,2024-12-26,2024,227,7,3,248,0.05,706.8
1157,2024-01-28,2024,230,12,3,778,0.1,2100.6
1159,2024-10-21,2024,70,12,5,778,0,3890
1167,2024-06-22,2024,296,3,4,45,0.05,171
1177,2024-05-03,2024,293,4,3,779,0,2337
1180,2024-06-21,2024,203,1,4,674,0.05,2561.2
1181,2024-11-17,2024,127,3,5,45,0.05,213.75
1193,2024-06-01,2024,73,16,5,452,0.1,2034
1194,2024-11-27,2024,23,9,1,774,0.15,657.9
1200,2024-06-08,2024,273,9,1,774,0.1,696.6
1209,2024-11-02,2024,117,15,1,624,0.15,530.4
1211,2024-01-14,2024,278,11,3,712,0.1,1922.4
1224,2024-04-24,2024,71,13,4,578,0.15,1965.2
1228,2024-06-29,2024,167,11,2,712,0.15,1210.4
1231,2024-11-02,2024,56,14,5,109,0,545
1237,2024-10-18,2024,73,15,5,624,0,3120
1240,2024-01-21,2024,13,5,4,301,0.1,1083.6
1244,2024-11-15,2024,197,4,3,779,0,2337
1253,2024-05-02,2024,233,16,2,452,0.05,858.8
1265,2024-11-18,2024,108,10,3,124,0.15,316.2
1267,2024-06-04,2024,148,9,5,774,0,3870
1270,2024-07-10,2024,93,14,4,109,0.15,370.6
1280,2024-05-16,2024,243,5,3,301,0.1,812.7
1281,2024-05-26,2024,80,14,1,109,0.05,103.55
1282,2024-03-09,2024,212,3,4,45,0.1,162
1291,2024-11-20,2024,155,7,3,248,0.05,706.8
1294,2024-08-10,2024,79,9,1,774,0.15,657.9
1295,2024-06-03,2024,269,5,2,301,0.1,541.8
1298,2024-11-09,2024,60,16,4,452,0.15,1536.8
1310,2024-04-12,2024,26,14,2,109,0,218
1314,2024-03-22,2024,291,15,2,624,0,1248
1315,2024-04-02,2024,50,13,2,578,0,1156
1316,2024-03-21,2024,241,1,4,674,0.1,2426.4
1319,2024-06-19,2024,16,12,3,778,0.15,1983.9
1322,2024-09-11,2024,53,8,3,162,0.05,461.7
1324,2024-12-22,2024,237,4,1,779,0.1,701.1
1326,2024-05-29,2024,197,7,5,248,0.05,1178
1338,2024-09-21,2024,207,6,1,270,0,270
1351,2024-01-18,2024,197,11,5,712,0.15,3026
1353,2024-08-02,2024,122,16,5,452,0,2260
1358,2024-03-19,2024,265,7,5,248,0.1,1116
1361,2024-04-04,2024,233,5,5,301,0,1505
1367,2024-09-01,2024,40,6,1,270,0.05,256.5
1372,2024-11-30,2024,17,4,4,779,0.05,2960.2
1377,2024-03-15,2024,205,4,1,779,0.05,740.05
1378,2024-05-04,2024,273,16,4,452,0.1,1627.2
1380,2024-12-12,2024,223,9,3,774,0.05,2205.9
1381,2024-01-13,2024,196,4,1,779,0.1,701.1
1385,2024-03-03,2024,124,10,5,124,0.15,527
1386,2024-10-30,2024,173,4,5,779,0.05,3700.25
1389,2024-01-01,2024,180,2,5,134,0,670
1419,2024-12-27,2024,231,14,3,109,0.15,277.95
1424,2024-04-14,2024,24,10,4,124,0,496
1436,2024-06-17,2024,42,1,2,674,0,1348
1445,2024-03-16,2024,107,10,5,124,0.05,589
1447,2024-07-30,2024,91,2,2,134,0.15,227.8
1458,2024-02-07,2024,92,16,2,452,0.05,858.8
1477,2024-02-07,2024,238,14,4,109,0,436
1483,2024-03-21,2024,21,7,4,248,0.1,892.8
1486,2024-05-13,2024,298,11,2,712,0,1424
1490,2024-04-09,2024,273,12,4,778,0,3112
1491,2024-01-26,2024,189,10,5,124,0.1,558
1492,2024-02-19,2024,45,6,1,270,0.05,256.5
1495,2024-07-25,2024,78,8,1,162,0.05,153.9
1497,2024-04-25,2024,178,6,5,270,0.05,1282.5
1501,2024-06-14,2024,272,16,3,452,0.1,1220.4
1502,2024-02-19,2024,156,16,5,452,0.15,1921
1504,2024-06-06,2024,191,11,3,712,0.05,2029.2
1512,2024-01-11,2024,277,9,2,774,0.1,1393.2
1520,2024-01-01,2024,183,13,4,578,0.05,2196.4
1532,2024-04-28,2024,269,5,2,301,0.1,541.8
1538,2024-03-13,2024,115,13,3,578,0.15,1473.9
1541,2024-07-07,2024,126,4,4,779,0.05,2960.2
1543,2024-05-22,2024,290,4,1,779,0.1,701.1
1544,2024-05-03,2024,62,3,4,45,0.1,162
1550,2024-10-05,2024,100,14,5,109,0,545
1553,2024-12-28,2024,297,2,3,134,0,402
1557,2024-08-23,2024,114,11,2,712,0.05,1352.8
1561,2024-11-12,2024,176,2,2,134,0.15,227.8
1568,2024-04-05,2024,61,11,5,712,0,3560
1574,2024-08-30,2024,292,13,5,578,0.05,2745.5
1588,2024-05-02,2024,189,10,2,124,0,248
1589,2024-07-06,2024,54,3,2,45,0,90
1590,2024-11-10,2024,44,13,4,578,0.15,1965.2
1597,2024-06-07,2024,262,5,4,301,0.15,1023.4
1598,2024-02-06,2024,56,3,3,45,0.05,128.25
1599,2024-06-27,2024,255,6,1,270,0.1,243
1601,2024-08-02,2024,14,15,1,624,0,624
1605,2024-08-29,2024,134,4,4,779,0.15,2648.6
1610,2024-07-06,2024,221,14,3,109,0.05,310.65
1612,2024-04-08,2024,244,13,1,578,0.15,491.3
1613,2024-09-06,2024,29,7,5,248,0.05,1178
1614,2024-07-19,2024,194,1,4,674,0.1,2426.4
1628,2024-08-21,2024,174,16,3,452,0.15,1152.6
1641,2024-03-09,2024,76,5,2,301,0.1,541.8
1647,2024-03-16,2024,249,9,2,774,0.1,1393.2
1651,2024-06-13,2024,11,16,2,452,0,904
1655,2024-11-07,2024,298,7,5,248,0,1240
1656,2024-07-26,2024,47,8,5,162,0.1,729
1661,2024-07-01,2024,274,11,3,712,0,2136
1664,2024-04-30,2024,189,5,2,301,0.1,541.8
1667,2024-12-30,2024,122,12,3,778,0,2334
1672,2024-04-13,2024,212,15,1,624,0.15,530.4
1675,2024-01-31,2024,15,11,5,712,0.1,3204
1688,2024-11-23,2024,223,15,1,624,0,624
1700,2024-04-12,2024,182,1,3,674,0.05,1920.9
1705,2024-04-01,2024,68,6,4,270,0.1,972
1706,2024-12-12,2024,222,16,1,452,0.1,406.8
1708,2024-08-06,2024,144,8,1,162,0.05,153.9
1710,2024-10-18,2024,161,15,5,624,0.1,2808
1717,2024-07-12,2024,58,3,4,45,0.15,153
1725,2024-02-29,2024,246,9,1,774,0,774
1734,2024-07-03,2024,222,12,1,778,0.1,700.2
1736,2024-06-28,2024,229,4,3,779,0.05,2220.15
1740,2024-10-03,2024,175,9,1,774,0,774
1743,2024-05-10,2024,154,11,4,712,0,2848
1749,2024-08-24,2024,9,2,5,134,0,670
1752,2024-02-07,2024,231,9,3,774,0.1,2089.8
1755,2024-12-28,2024,10,10,1,124,0.15,105.4
1757,2024-02-28,2024,208,1,2,674,0.15,1145.8
1764,2024-04-25,2024,217,9,4,774,0.05,2941.2
1766,2024-04-15,2024,11,13,4,578,0.15,1965.2
1771,2024-10-03,2024,250,16,4,452,0.15,1536.8
1772,2024-12-03,2024,10,11,2,712,0,1424
1775,2024-01-11,2024,224,16,5,452,0.1,2034
1781,2024-05-31,2024,67,6,3,270,0,810
1783,2024-07-15,2024,156,12,1,778,0.15,661.3
1788,2024-06-15,2024,133,3,5,45,0.05,213.75
1790,2024-10-12,2024,54,7,3,248,0.05,706.8
1791,2024-02-16,2024,57,10,1,124,0.15,105.4
1804,2024-10-20,2024,36,13,2,578,0,1156
1815,2024-11-05,2024,175,4,5,779,0.1,3505.5
1829,2024-11-25,2024,207,4,1,779,0.1,701.1
1833,2024-02-18,2024,67,14,2,109,0.15,185.3
1844,2024-05-24,2024,294,9,1,774,0.15,657.9
1847,2024-01-14,2024,77,3,4,45,0.15,153
1853,2024-11-07,2024,97,11,5,712,0,3560
1870,2024-03-18,2024,284,7,1,248,0.1,223.2
1871,2024-06-06,2024,15,13,4,578,0,2312
1888,2024-05-05,2024,3,9,2,774,0,1548
1904,2024-02-03,2024,2,14,5,109,0.1,490.5
1917,2024-10-29,2024,122,5,1,301,0.1,270.9
1925,2024-02-01,2024,197,3,5,45,0,225
1927,2024-10-19,2024,169,7,1,248,0.15,210.8
1933,2024-10-02,2024,184,4,3,779,0.15,1986.45
1939,2024-05-02,2024,240,8,3,162,0.05,461.7
1942,2024-07-24,2024,113,8,4,162,0,648
1965,2024-08-04,2024,266,13,4,578,0.1,2080.8
1967,2024-07-19,2024,243,5,5,301,0.15,1279.25
1969,2024-01-26,2024,121,5,2,301,0.05,571.9
1973,2024-10-26,2024,181,14,3,109,0.15,277.95
1974,2024-03-20,2024,263,4,2,779,0,1558
1986,2024-04-17,2024,263,11,4,712,0,2848
1989,2024-03-04,2024,175,10,5,124,0.15,527
1999,2024-12-29,2024,198,1,4,674,0,2696
2009,2024-05-12,2024,36,16,2,452,0.15,768.4
2011,2024-04-28,2024,82,14,3,109,0.15,277.95
2015,2024-11-23,2024,169,8,5,162,0.05,769.5
2016,2024-02-28,2024,237,14,5,109,0.15,463.25
2020,2024-02-19,2024,197,13,2,578,0.15,982.6
2031,2024-03-04,2024,35,3,4,45,0.15,153
2059,2024-09-24,2024,120,12,4,778,0.15,2645.2
2063,2024-08-04,2024,152,13,2,578,0.1,1040.4
2070,2024-11-05,2024,165,1,5,674,0.15,2864.5
2075,2024-03-28,2024,160,14,1,109,0.15,92.65
2080,2024-04-12,2024,226,14,4,109,0.05,414.2
2085,2024-05-23,2024,37,7,3,248,0.15,632.4
2086,2024-04-06,2024,101,2,3,134,0.05,381.9
2088,2024-07-05,2024,208,4,5,779,0.1,3505.5
2096,2024-02-09,2024,76,12,2,778,0.1,1400.4
2099,2024-10-24,2024,97,3,5,45,0,225
2104,2024-07-07,2024,1,14,1,109,0.05,103.55
2118,2024-04-22,2024,173,5,3,301,0.15,767.55
2125,2024-10-10,2024,212,7,4,248,0.15,843.2
2129,2024-05-04,2024,52,11,3,712,0.15,1815.6
2132,2024-03-27,2024,87,1,1,674,0.1,606.6
2133,2024-05-28,2024,277,10,4,124,0,496
2137,2024-05-04,2024,64,7,2,248,0.1,446.4
2149,2024-08-09,2024,234,3,3,45,0.05,128.25
2152,2024-05-13,2024,111,6,1,270,0.1,243
2155,2024-06-19,2024,201,10,1,124,0.05,117.8
2170,2024-06-24,2024,155,1,2,674,0.15,1145.8
2174,2024-06-26,2024,261,8,1,162,0,162
2175,2024-05-18,2024,141,4,2,779,0,1558
2179,2024-12-11,2024,251,7,1,248,0.15,210.8
2187,2024-10-28,2024,151,2,3,134,0,402
2189,2024-11-10,2024,181,5,4,301,0.1,1083.6
2207,2024-06-28,2024,49,3,5,45,0.1,202.5
2211,2024-05-07,2024,66,1,5,674,0.15,2864.5
2212,2024-10-04,2024,80,16,3,452,0,1356
2215,2024-02-19,2024,94,6,5,270,0.15,1147.5
2216,2024-04-03,2024,258,6,4,270,0.1,972
2223,2024-05-18,2024,255,13,5,578,0.05,2745.5
2227,2024-01-12,2024,87,3,5,45,0,225
2229,2024-10-05,2024,181,5,3,301,0.05,857.85
2230,2024-07-22,2024,195,9,1,774,0.15,657.9
2235,2024-03-11,2024,250,14,5,109,0,545
2285,2024-01-11,2024,61,13,3,578,0.1,1560.6
2286,2024-05-31,2024,215,13,4,578,0,2312
2294,2024-08-25,2024,269,9,5,774,0.15,3289.5
2308,2024-01-02,2024,119,7,4,248,0.05,942.4
2316,2024-11-27,2024,71,12,4,778,0,3112
2323,2024-05-15,2024,80,12,3,778,0.1,2100.6
2330,2024-07-07,2024,87,3,4,45,0,180
2334,2024-12-12,2024,172,9,2,774,0.15,1315.8
2343,2024-07-17,2024,218,8,3,162,0.1,437.4
2346,2024-12-21,2024,275,1,4,674,0.15,2291.6
2370,2024-04-02,2024,245,11,2,712,0,1424
2381,2024-08-10,2024,100,2,3,134,0.15,341.7
2388,2024-01-07,2024,68,7,5,248,0.1,1116
2393,2024-08-05,2024,49,16,3,452,0,1356
2401,2024-09-30,2024,161,13,4,578,0.1,2080.8
2411,2024-06-14,2024,109,4,3,779,0.1,2103.3
2413,2024-04-08,2024,75,3,1,45,0.05,42.75
2423,2024-05-01,2024,275,13,4,578,0.15,1965.2
2427,2024-02-22,2024,76,14,1,109,0.05,103.55
2429,2024-01-20,2024,65,9,3,774,0,2322
2435,2024-02-11,2024,212,4,1,779,0.15,662.15
2445,2024-02-06,2024,283,5,2,301,0.05,571.9
2447,2024-03-15,2024,212,7,1,248,0.1,223.2
2452,2024-10-26,2024,163,14,2,109,0.1,196.2
2471,2024-07-04,2024,12,12,4,778,0,3112
2472,2024-06-15,2024,40,9,4,774,0,3096
2476,2024-06-05,2024,280,9,3,774,0.1,2089.8
2477,2024-11-07,2024,131,6,1,270,0.05,256.5
2482,2024-05-26,2024,103,12,3,778,0.1,2100.6
2484,2024-09-30,2024,205,16,4,452,0.15,1536.8
2488,2024-01-02,2024,217,13,4,578,0.15,1965.2
2499,2024-03-21,2024,291,6,3,270,0.05,769.5
2501,2024-11-29,2024,112,5,3,301,0.05,857.85
2506,2024-01-29,2024,88,8,1,162,0,162
2509,2024-03-06,2024,146,11,5,712,0,3560
2524,2024-03-02,2024,62,11,2,712,0.05,1352.8
2527,2024-05-11,2024,251,14,5,109,0.05,517.75
2528,2024-05-31,2024,116,6,3,270,0.1,729
2532,2024-04-01,2024,198,10,1,124,0.05,117.8
2536,2024-01-28,2024,263,16,3,452,0.15,1152.6
2549,2024-10-25,2024,222,1,5,674,0.15,2864.5
2560,2024-02-08,2024,73,11,2,712,0.1,1281.6
2564,2024-06-23,2024,127,13,5,578,0,2890
2570,2024-02-23,2024,7,15,3,624,0.1,1684.8
2577,2024-01-15,2024,270,1,1,674,0.1,606.6
2580,2024-10-31,2024,176,15,2,624,0,1248
2590,2024-08-18,2024,288,3,3,45,0.1,121.5
2593,2024-04-22,2024,182,13,2,578,0,1156
2599,2024-03-03,2024,280,6,1,270,0.1,243
2619,2024-09-02,2024,228,13,4,578,0,2312
2625,2024-05-04,2024,246,1,5,674,0.05,3201.5
2632,2024-03-31,2024,235,16,3,452,0.05,1288.2
2636,2024-02-26,2024,72,8,3,162,0.1,437.4
2638,2024-04-16,2024,93,3,4,45,0.15,153
2642,2024-08-07,2024,244,15,1,624,0,624
2656,2024-08-13,2024,181,10,5,124,0.15,527
2659,2024-10-19,2024,153,10,1,124,0.05,117.8
2660,2024-08-04,2024,119,11,1,712,0,712
2664,2024-10-21,2024,257,15,5,624,0.05,2964
2673,2024-07-27,2024,260,1,1,674,0,674
2676,2024-12-28,2024,195,11,1,712,0.05,676.4
2687,2024-05-14,2024,63,1,2,674,0.15,1145.8
2691,2024-11-27,2024,137,13,3,578,0.05,1647.3
2694,2024-11-03,2024,119,16,2,452,0.05,858.8
2700,2024-07-21,2024,10,7,5,248,0.15,1054
2708,2024-10-26,2024,134,9,4,774,0.15,2631.6
2709,2024-03-29,2024,122,16,2,452,0.15,768.4
2715,2024-03-10,2024,9,6,2,270,0.15,459
2716,2024-03-25,2024,19,13,4,578,0,2312
2723,2024-09-06,2024,226,1,1,674,0.05,640.3
2728,2024-09-24,2024,40,3,4,45,0,180
2740,2024-11-18,2024,267,8,1,162,0.15,137.7
2747,2024-01-13,2024,215,6,5,270,0.05,1282.5
2751,2024-08-30,2024,76,10,4,124,0.15,421.6
2754,2024-04-08,2024,52,12,4,778,0.1,2800.8
2784,2024-02-01,2024,263,13,3,578,0.1,1560.6
2791,2024-10-15,2024,110,14,2,109,0,218
2795,2024-06-06,2024,272,5,2,301,0.1,541.8
2801,2024-03-18,2024,164,6,1,270,0.05,256.5
2814,2024-10-25,2024,108,5,1,301,0,301
2819,2024-08-16,2024,204,4,1,779,0,779
2824,2024-08-28,2024,213,15,1,624,0,624
2827,2024-09-29,2024,12,6,3,270,0.15,688.5
2828,2024-02-23,2024,104,5,3,301,0.1,812.7
2829,2024-04-14,2024,193,4,1,779,0.1,701.1
2831,2024-06-02,2024,146,10,4,124,0.1,446.4
2840,2024-11-13,2024,291,3,4,45,0.15,153
2841,2024-07-14,2024,130,14,2,109,0,218
2844,2024-06-24,2024,280,4,3,779,0.05,2220.15
2846,2024-10-08,2024,285,4,4,779,0.15,2648.6
2851,2024-11-18,2024,250,15,4,624,0.05,2371.2
2856,2024-10-28,2024,129,5,2,301,0.1,541.8
2858,2024-11-17,2024,243,12,2,778,0.05,1478.2
2871,2024-04-23,2024,108,1,5,674,0.1,3033
2875,2024-09-26,2024,226,6,1,270,0.05,256.5
2879,2024-11-08,2024,163,3,3,45,0.1,121.5
2884,2024-03-24,2024,178,12,1,778,0.1,700.2
2887,2024-11-24,2024,100,10,4,124,0.1,446.4
2889,2024-08-21,2024,7,15,3,624,0.1,1684.8
2893,2024-07-01,2024,89,7,5,248,0.15,1054
2910,2024-02-29,2024,42,7,2,248,0.1,446.4
2934,2024-05-30,2024,206,7,5,248,0.1,1116
2946,2024-05-09,2024,82,4,3,779,0,2337
2947,2024-04-12,2024,282,1,3,674,0,2022
2948,2024-04-18,2024,193,15,4,624,0.05,2371.2
2956,2024-08-09,2024,97,1,2,674,0.05,1280.6
2962,2024-03-19,2024,43,8,5,162,0,810
2965,2024-02-06,2024,6,7,5,248,0.15,1054
2968,2024-08-18,2024,191,16,5,452,0.15,1921
2969,2024-12-31,2024,187,15,4,624,0.1,2246.4
2979,2024-01-04,2024,167,4,4,779,0,3116
2984,2024-11-14,2024,292,12,4,778,0.05,2956.4
3003,2024-08-05,2024,108,10,2,124,0.15,210.8
3008,2024-03-29,2024,16,14,3,109,0.15,277.95
3017,2024-08-19,2024,275,9,1,774,0.1,696.6
3021,2024-03-15,2024,89,16,1,452,0.1,406.8
3027,2024-09-25,2024,99,12,5,778,0.15,3306.5
3031,2024-02-24,2024,126,4,2,779,0.15,1324.3
3035,2024-10-29,2024,241,6,1,270,0.15,229.5
3037,2024-12-27,2024,13,4,5,779,0,3895
3045,2024-07-06,2024,126,6,1,270,0.15,229.5
