order_id,order_date,Year,customer_id,product_id,quantity,unit_price,discount,sales_amount
348,2022-07-04,2022,98,2,2,134,0.1,241.2
352,2022-12-16,2022,25,16,2,452,0.05,858.8
365,2022-07-28,2022,84,8,2,162,0.1,291.6
366,2022-10-09,2022,260,4,4,779,0.1,2804.4
367,2022-05-12,2022,244,8,5,162,0.15,688.5
368,2022-09-18,2022,57,15,1,624,0.1,561.6
379,2022-12-22,2022,136,16,5,452,0.1,2034
383,2022-01-25,2022,148,9,4,774,0.1,2786.4
391,2022-09-14,2022,242,4,1,779,0.15,662.15
394,2022-08-08,2022,147,16,2,452,0.1,813.6
399,2022-10-04,2022,146,7,5,248,0,1240
403,2022-10-12,2022,152,12,2,778,0,1556
424,2022-06-16,2022,12,2,1,134,0.15,113.9
428,2022-03-21,2022,210,7,4,248,0,992
431,2022-11-25,2022,61,6,1,270,0.05,256.5
442,2022-07-30,2022,296,5,3,301,0.05,857.85
453,2022-09-14,2022,41,2,3,134,0.05,381.9
455,2022-01-04,2022,194,5,2,301,0,602
461,2022-03-05,2022,195,8,5,162,0.1,729
462,2022-06-17,2022,134,14,4,109,0.1,392.4
467,2022-04-24,2022,79,15,5,624,0.15,2652
471,2022-12-13,2022,87,1,4,674,0.05,2561.2
479,2022-03-20,2022,9,9,5,774,0.1,3483
482,2022-12-22,2022,137,6,5,270,0.1,1215
494,2022-09-20,2022,197,8,2,162,0.15,275.4
509,2022-04-10,2022,212,9,4,774,0,3096
512,2022-05-18,2022,138,7,2,248,0.1,446.4
517,2022-06-01,2022,4,12,1,778,0.05,739.1
539,2022-07-01,2022,176,9,2,774,0.1,1393.2
545,2022-09-17,2022,287,11,2,712,0.05,1352.8
551,2022-08-28,2022,101,8,2,162,0.1,291.6
554,2022-11-26,2022,181,8,5,162,0,810
555,2022-05-03,2022,44,7,4,248,0.05,942.4
582,2022-01-05,2022,213,4,4,779,0.05,2960.2
588,2022-08-15,2022,146,11,4,712,0.1,2563.2
602,2022-07-07,2022,189,16,1,452,0,452
608,2022-12-10,2022,220,6,1,270,0.15,229.5
610,2022-03-13,2022,14,9,1,774,0.05,735.3
612,2022-04-25,2022,28,3,2,45,0.15,76.5
615,2022-07-20,2022,68,16,1,452,0.1,406.8
622,2022-02-10,2022,43,9,5,774,0.05,3676.5
627,2022-06-20,2022,90,5,4,301,0,1204
629,2022-11-21,2022,268,15,2,624,0.15,1060.8
632,2022-01-19,2022,269,6,3,270,0.15,688.5
641,2022-08-03,2022,139,5,2,301,0.15,511.7
645,2022-09-02,2022,45,4,3,779,0.1,2103.3
647,2022-05-29,2022,125,12,2,778,0.1,1400.4
651,2022-10-04,2022,1,8,3,162,0,486
654,2022-02-20,2022,48,12,1,778,0.05,739.1
660,2022-07-26,2022,232,2,4,134,0.1,482.4
669,2022-05-09,2022,134,3,4,45,0,180
681,2022-01-31,2022,144,15,2,624,0.05,1185.6
689,2022-07-30,2022,113,8,2,162,0,324
700,2022-09-20,2022,104,11,4,712,0,2848
704,2022-10-10,2022,155,7,4,248,0,992
708,2022-04-21,2022,66,16,4,452,0.1,1627.2
710,2022-07-27,2022,114,10,1,124,0.05,117.8
715,2022-12-06,2022,132,16,2,452,0,904
718,2022-12-09,2022,280,6,4,270,0.15,918
724,2022-10-16,2022,248,3,5,45,0,225
728,2022-02-27,2022,153,16,5,452,0.1,2034
739,2022-01-05,2022,289,11,3,712,0.05,2029.2
750,2022-08-28,2022,142,14,5,109,0.15,463.25
754,2022-11-09,2022,211,5,1,301,0.1,270.9
758,2022-09-19,2022,122,13,1,578,0.15,491.3
759,2022-01-05,2022,191,15,1,624,0.15,530.4
760,2022-05-26,2022,160,2,1,134,0.1,120.6
766,2022-06-28,2022,260,12,2,778,0,1556
774,2022-11-11,2022,84,14,5,109,0.1,490.5
775,2022-03-13,2022,15,11,3,712,0,2136
781,2022-02-01,2022,217,5,5,301,0.1,1354.5
783,2022-05-22,2022,267,9,2,774,0.15,1315.8
785,2022-03-03,2022,153,16,5,452,0.1,2034
787,2022-02-08,2022,134,14,3,109,0.1,294.3
792,2022-11-06,2022,114,1,1,674,0.05,640.3
796,2022-10-06,2022,46,15,5,624,0.05,2964
803,2022-11-04,2022,210,4,2,779,0.05,1480.1
813,2022-11-11,2022,160,6,2,270,0.05,513
816,2022-04-06,2022,234,7,1,248,0.1,223.2
829,2022-03-03,2022,59,16,1,452,0,452
837,2022-04-27,2022,136,9,2,774,0.15,1315.8
842,2022-01-03,2022,48,11,3,712,0.15,1815.6
852,2022-10-17,2022,266,1,1,674,0.05,640.3
857,2022-08-06,2022,124,10,1,124,0.15,105.4
869,2022-04-10,2022,281,13,3,578,0.1,1560.6
879,2022-08-11,2022,259,14,1,109,0.15,92.65
881,2022-04-19,2022,232,14,4,109,0.1,392.4
884,2022-11-15,2022,68,5,2,301,0.1,541.8
895,2022-07-04,2022,283,4,4,779,0.15,2648.6
904,2022-05-18,2022,252,6,3,270,0,810
909,2022-09-21,2022,170,14,2,109,0.05,207.1
916,2022-08-05,2022,264,8,3,162,0.05,461.7
921,2022-09-20,2022,20,6,1,270,0.15,229.5
928,2022-05-19,2022,45,4,1,779,0.1,701.1
932,2022-05-05,2022,192,10,3,124,0.05,353.4
943,2022-09-06,2022,157,4,4,779,0.15,2648.6
947,2022-09-20,2022,246,7,3,248,0.05,706.8
968,2022-11-14,2022,250,9,4,774,0.1,2786.4
973,2022-09-14,2022,59,13,2,578,0.15,982.6
980,2022-03-07,2022,44,1,5,674,0,3370
1020,2022-11-24,2022,142,16,3,452,0.1,1220.4
1029,2022-07-17,2022,212,3,2,45,0.05,85.5
1033,2022-01-07,2022,94,8,3,162,0.05,461.7
1036,2022-12-29,2022,80,15,2,624,0.05,1185.6
1045,2022-07-16,2022,5,12,5,778,0.15,3306.5
1053,2022-01-10,2022,121,11,2,712,0,1424
1062,2022-11-10,2022,11,4,5,779,0.1,3505.5
1063,2022-12-09,2022,102,12,4,778,0,3112
1064,2022-03-11,2022,182,15,5,624,0.05,2964
1069,2022-07-08,2022,163,10,3,124,0.05,353.4
1078,2022-06-21,2022,118,12,1,778,0.15,661.3
1084,2022-11-23,2022,247,7,4,248,0.1,892.8
1088,2022-11-09,2022,147,5,5,301,0.05,1429.75
1096,2022-03-12,2022,273,3,5,45,0.1,202.5
1098,2022-04-01,2022,57,13,2,578,0.05,1098.2
1099,2022-01-19,2022,252,2,4,134,0.15,455.6
1106,2022-09-14,2022,42,4,4,779,0,3116
1121,2022-10-18,2022,31,9,4,774,0,3096
1128,2022-11-25,2022,166,3,5,45,0.05,213.75
1135,2022-03-05,2022,166,8,4,162,0.05,615.6
1154,2022-08-22,2022,191,14,3,109,0.1,294.3
1155,2022-08-17,2022,124,5,4,301,0.15,1023.4
1160,2022-05-15,2022,114,3,3,45,0,135
1172,2022-07-31,2022,277,14,3,109,0,327
1173,2022-08-31,2022,258,6,5,270,0.05,1282.5
1184,2022-11-27,2022,98,3,4,45,0.1,162
1203,2022-09-28,2022,251,12,5,778,0.1,3501
1205,2022-05-23,2022,121,2,3,134,0.1,361.8
1207,2022-02-21,2022,116,13,4,578,0,2312
1215,2022-07-24,2022,35,4,5,779,0.05,3700.25
1217,2022-07-29,2022,212,9,2,774,0,1548
1226,2022-01-10,2022,212,15,4,624,0,2496
1230,2022-07-05,2022,202,13,1,578,0.15,491.3
1235,2022-06-01,2022,147,8,4,162,0.15,550.8
1242,2022-08-20,2022,84,15,1,624,0.1,561.6
1249,2022-03-28,2022,93,3,3,45,0.15,114.75
1258,2022-09-18,2022,45,9,5,774,0.1,3483
1271,2022-04-04,2022,100,5,5,301,0.05,1429.75
1274,2022-12-03,2022,287,2,1,134,0.1,120.6
1276,2022-06-14,2022,154,13,3,578,0,1734
1283,2022-07-16,2022,285,11,1,712,0.1,640.8
1286,2022-10-21,2022,193,12,3,778,0,2334
1288,2022-06-16,2022,162,7,5,248,0,1240
1302,2022-08-07,2022,103,11,3,712,0.05,2029.2
1303,2022-02-07,2022,273,3,2,45,0.1,81
1305,2022-01-25,2022,59,10,2,124,0.05,235.6
1307,2022-01-15,2022,73,8,3,162,0.1,437.4
1313,2022-07-03,2022,171,1,5,674,0.1,3033
1323,2022-08-27,2022,285,8,4,162,0,648
1332,2022-09-03,2022,254,5,5,301,0.15,1279.25
1341,2022-03-01,2022,16,14,3,109,0,327
1346,2022-03-27,2022,65,4,4,779,0.05,2960.2
1362,2022-09-19,2022,216,3,5,45,0.15,191.25
1363,2022-03-30,2022,86,12,3,778,0.1,2100.6
1366,2022-03-20,2022,249,2,5,134,0,670
1383,2022-01-21,2022,172,13,3,578,0.15,1473.9
1396,2022-08-17,2022,132,1,3,674,0.15,1718.7
1397,2022-02-09,2022,32,10,2,124,0,248
1398,2022-09-24,2022,31,4,4,779,0.15,2648.6
1420,2022-10-21,2022,29,9,1,774,0,774
1429,2022-10-13,2022,206,2,2,134,0.15,227.8
1432,2022-01-26,2022,73,9,1,774,0,774
1442,2022-05-18,2022,179,11,5,712,0,3560
1460,2022-01-09,2022,104,9,2,774,0.1,1393.2
1464,2022-04-23,2022,81,8,3,162,0.05,461.7
1468,2022-09-02,2022,223,1,2,674,0.05,1280.6
1476,2022-06-02,2022,83,2,1,134,0.15,113.9
1480,2022-04-29,2022,219,10,3,124,0,372
1487,2022-08-05,2022,181,1,2,674,0.05,1280.6
1488,2022-02-09,2022,28,8,3,162,0.15,413.1
1489,2022-11-15,2022,232,15,1,624,0.1,561.6
1496,2022-04-15,2022,214,14,2,109,0,218
1503,2022-06-09,2022,88,12,5,778,0.05,3695.5
1511,2022-07-22,2022,177,15,5,624,0,3120
1516,2022-04-25,2022,243,13,5,578,0.1,2601
1519,2022-06-15,2022,13,16,5,452,0,2260
1522,2022-02-12,2022,101,4,5,779,0.05,3700.25
1527,2022-03-11,2022,177,6,3,270,0,810
1534,2022-01-24,2022,213,15,1,624,0.15,530.4
1536,2022-03-31,2022,284,8,2,162,0.15,275.4
1537,2022-05-21,2022,300,16,4,452,0,1808
1542,2022-02-09,2022,253,1,1,674,0,674
1549,2022-04-02,2022,150,8,3,162,0,486
1552,2022-05-18,2022,139,15,3,624,0.1,1684.8
1560,2022-06-30,2022,186,10,4,124,0.1,446.4
1573,2022-12-13,2022,83,16,5,452,0.1,2034
1576,2022-02-28,2022,88,8,2,162,0.05,307.8
1587,2022-04-05,2022,220,12,5,778,0.15,3306.5
1593,2022-10-19,2022,103,15,3,624,0.05,1778.4
1595,2022-02-14,2022,298,16,4,452,0.15,1536.8
1602,2022-09-01,2022,79,4,2,779,0.15,1324.3
1615,2022-03-11,2022,165,1,5,674,0.1,3033
1619,2022-12-09,2022,29,4,3,779,0.15,1986.45
1625,2022-07-20,2022,194,11,4,712,0,2848
1626,2022-08-13,2022,294,16,5,452,0.15,1921
1633,2022-10-11,2022,140,5,5,301,0,1505
1635,2022-05-21,2022,259,2,3,134,0,402
1636,2022-07-07,2022,103,13,3,578,0.15,1473.9
1642,2022-05-14,2022,223,11,2,712,0.05,1352.8
1644,2022-03-21,2022,83,13,4,578,0.1,2080.8
1649,2022-01-22,2022,70,12,2,778,0.05,1478.2
1650,2022-02-11,2022,282,8,1,162,0.1,145.8
1652,2022-07-09,2022,153,3,1,45,0,45
1657,2022-07-07,2022,169,15,2,624,0,1248
1662,2022-07-20,2022,280,5,3,301,0,903
1674,2022-12-12,2022,216,4,3,779,0,2337
1681,2022-02-28,2022,102,2,2,134,0.1,241.2
1692,2022-03-05,2022,97,12,2,778,0.05,1478.2
1697,2022-08-17,2022,204,14,4,109,0.05,414.2
1702,2022-05-24,2022,203,4,5,779,0.15,3310.75
1709,2022-03-04,2022,135,14,3,109,0.15,277.95
1711,2022-07-16,2022,252,11,4,712,0.05,2705.6
1716,2022-12-31,2022,288,7,1,248,0.15,210.8
1718,2022-12-02,2022,48,14,2,109,0,218
1724,2022-08-18,2022,79,13,3,578,0,1734
1727,2022-08-23,2022,292,1,1,674,0.15,572.9
1733,2022-03-13,2022,79,5,4,301,0.15,1023.4
1737,2022-01-04,2022,289,5,4,301,0.15,1023.4
1742,2022-04-05,2022,240,12,5,778,0,3890
1744,2022-05-15,2022,128,10,2,124,0.05,235.6
1745,2022-04-25,2022,292,15,5,624,0.15,2652
1748,2022-12-26,2022,131,4,4,779,0.1,2804.4
1753,2022-10-30,2022,96,10,5,124,0.1,558
1758,2022-05-25,2022,185,1,5,674,0.15,2864.5
1776,2022-03-25,2022,99,10,1,124,0.05,117.8
1778,2022-10-21,2022,240,2,5,134,0.05,636.5
1794,2022-04-11,2022,227,15,3,624,0.05,1778.4
1798,2022-10-30,2022,147,13,2,578,0.15,982.6
1805,2022-07-13,2022,206,7,1,248,0.1,223.2
1809,2022-11-10,2022,5,14,3,109,0.1,294.3
1811,2022-11-15,2022,208,4,2,779,0.15,1324.3
1820,2022-05-05,2022,294,16,1,452,0.15,384.2
1821,2022-10-20,2022,121,4,1,779,0.15,662.15
1822,2022-12-05,2022,154,2,5,134,0.05,636.5
1824,2022-09-04,2022,265,1,2,674,0,1348
1837,2022-04-01,2022,21,11,1,712,0.1,640.8
1839,2022-05-27,2022,151,1,3,674,0.1,1819.8
1843,2022-11-29,2022,35,15,1,624,0,624
1845,2022-10-15,2022,194,5,3,301,0.15,767.55
1849,2022-10-20,2022,277,15,2,624,0.15,1060.8
1850,2022-02-10,2022,46,9,1,774,0.15,657.9
1851,2022-06-19,2022,288,3,2,45,0,90
1855,2022-01-31,2022,106,15,2,624,0,1248
1858,2022-10-24,2022,224,5,4,301,0,1204
1879,2022-01-24,2022,129,14,1,109,0.15,92.65
1882,2022-05-16,2022,46,13,5,578,0,2890
1886,2022-08-10,2022,175,15,3,624,0.05,1778.4
1887,2022-09-07,2022,9,15,2,624,0.15,1060.8
1895,2022-02-25,2022,184,6,2,270,0,540
1896,2022-05-26,2022,114,14,2,109,0,218
1905,2022-08-16,2022,222,2,4,134,0,536
1909,2022-07-19,2022,3,1,4,674,0.15,2291.6
1910,2022-10-02,2022,42,7,4,248,0.05,942.4
1920,2022-07-07,2022,34,15,1,624,0.15,530.4
1923,2022-04-22,2022,196,12,1,778,0,778
1930,2022-12-26,2022,216,16,2,452,0.1,813.6
1935,2022-04-07,2022,189,14,3,109,0.1,294.3
1940,2022-10-06,2022,154,6,5,270,0.1,1215
1948,2022-04-05,2022,226,11,1,712,0.05,676.4
1950,2022-03-09,2022,90,10,2,124,0.05,235.6
1955,2022-06-03,2022,234,4,3,779,0.05,2220.15
1961,2022-04-19,2022,77,12,5,778,0.05,3695.5
1966,2022-08-11,2022,192,9,4,774,0.05,2941.2
1970,2022-06-07,2022,218,15,4,624,0.05,2371.2
1977,2022-01-23,2022,196,9,4,774,0.1,2786.4
1980,2022-02-06,2022,117,4,3,779,0,2337
1982,2022-09-29,2022,101,16,1,452,0.05,429.4
1983,2022-05-24,2022,141,8,3,162,0.1,437.4
1985,2022-11-20,2022,207,16,3,452,0.1,1220.4
1993,2022-06-05,2022,5,10,5,124,0.05,589
1994,2022-10-23,2022,116,2,4,134,0.1,482.4
2001,2022-06-01,2022,48,15,5,624,0.15,2652
2005,2022-04-07,2022,269,15,2,624,0.05,1185.6
2018,2022-05-03,2022,201,10,4,124,0.1,446.4
2022,2022-01-26,2022,276,7,2,248,0.05,471.2
2028,2022-11-08,2022,205,3,4,45,0.15,153
2046,2022-09-01,2022,166,13,5,578,0,2890
2049,2022-12-31,2022,166,3,2,45,0,90
2052,2022-02-14,2022,189,9,2,774,0,1548
2057,2022-07-26,2022,247,2,3,134,0.05,381.9
2061,2022-06-19,2022,122,15,5,624,0,3120
2066,2022-07-24,2022,21,6,2,270,0.1,486
2067,2022-03-27,2022,13,8,5,162,0.15,688.5
2068,2022-11-04,2022,125,3,2,45,0.1,81
2077,2022-05-26,2022,147,4,2,779,0.05,1480.1
2084,2022-06-06,2022,233,13,4,578,0.15,1965.2
2101,2022-06-15,2022,211,11,3,712,0.15,1815.6
2102,2022-11-11,2022,74,2,1,134,0,134
2112,2022-04-15,2022,44,8,2,162,0,324
2113,2022-02-07,2022,33,15,4,624,0,2496
2119,2022-10-10,2022,190,6,5,270,0.15,1147.5
2126,2022-08-12,2022,9,8,2,162,0,324
2127,2022-08-26,2022,228,11,3,712,0,2136
2139,2022-11-06,2022,194,12,2,778,0,1556
2141,2022-04-06,2022,45,13,3,578,0,1734
2142,2022-10-25,2022,97,15,1,624,0,624
2144,2022-06-27,2022,32,9,4,774,0,3096
2148,2022-07-18,2022,75,2,1,134,0.15,113.9
2151,2022-06-19,2022,258,13,5,578,0.1,2601
2159,2022-03-02,2022,100,5,5,301,0.1,1354.5
2161,2022-05-30,2022,235,1,3,674,0,2022
2172,2022-02-01,2022,228,3,4,45,0.15,153
2193,2022-02-10,2022,66,16,2,452,0.1,813.6
2208,2022-03-01,2022,283,8,5,162,0.1,729
2232,2022-04-03,2022,154,5,2,301,0,602
2237,2022-12-20,2022,55,2,3,134,0.1,361.8
2248,2022-03-12,2022,21,2,1,134,0.05,127.3
2257,2022-03-01,2022,249,12,4,778,0.1,2800.8
2269,2022-05-31,2022,57,4,4,779,0,3116
2270,2022-02-23,2022,180,12,3,778,0.1,2100.6
2271,2022-08-03,2022,25,2,4,134,0.05,509.2
2273,2022-03-14,2022,242,13,3,578,0.05,1647.3
2277,2022-09-18,2022,185,10,5,124,0.05,589
2282,2022-05-19,2022,243,8,5,162,0.1,729
2297,2022-04-10,2022,21,14,1,109,0.05,103.55
2300,2022-11-24,2022,189,15,1,624,0,624
2302,2022-08-22,2022,30,5,4,301,0.1,1083.6
2312,2022-03-01,2022,11,13,4,578,0.05,2196.4
2329,2022-03-20,2022,116,9,2,774,0.1,1393.2
2332,2022-09-28,2022,61,2,3,134,0,402
2336,2022-11-27,2022,54,12,3,778,0.1,2100.6
2344,2022-09-27,2022,71,15,4,624,0.15,2121.6
2362,2022-03-20,2022,57,11,4,712,0,2848
2376,2022-06-20,2022,97,4,2,779,0,1558
2382,2022-12-28,2022,67,7,3,248,0.15,632.4
2385,2022-04-03,2022,83,14,4,109,0,436
2395,2022-02-21,2022,296,16,2,452,0,904
2407,2022-11-30,2022,239,11,4,712,0,2848
2410,2022-09-08,2022,34,13,2,578,0.15,982.6
2412,2022-02-14,2022,233,14,4,109,0,436
2419,2022-05-06,2022,232,2,4,134,0,536
2424,2022-12-23,2022,293,6,2,270,0.15,459
2426,2022-08-19,2022,163,13,5,578,0.05,2745.5
2434,2022-06-11,2022,258,1,1,674,0.1,606.6
2436,2022-12-13,2022,278,13,4,578,0.1,2080.8
2440,2022-03-06,2022,51,8,3,162,0.15,413.1
2444,2022-04-02,2022,216,14,5,109,0,545
2449,2022-01-01,2022,136,8,5,162,0.1,729
2456,2022-07-27,2022,265,5,2,301,0.15,511.7
2459,2022-08-13,2022,105,4,5,779,0.05,3700.25
2483,2022-04-20,2022,240,8,1,162,0.1,145.8
2489,2022-07-29,2022,56,15,5,624,0.1,2808
2493,2022-04-17,2022,272,12,3,778,0.15,1983.9
2498,2022-07-28,2022,6,9,1,774,0,774
2503,2022-07-25,2022,164,6,4,270,0.15,918
2505,2022-01-29,2022,216,13,4,578,0,2312
2508,2022-03-13,2022,10,14,5,109,0,545
2511,2022-10-13,2022,9,12,5,778,0,3890
2513,2022-07-23,2022,178,13,3,578,0.1,1560.6
2514,2022-07-06,2022,253,10,4,124,0,496
2522,2022-05-31,2022,39,14,1,109,0,109
2529,2022-04-28,2022,43,3,1,45,0.1,40.5
2534,2022-07-01,2022,233,6,2,270,0.1,486
2542,2022-12-12,2022,136,10,4,124,0.15,421.6
2543,2022-12-22,2022,221,10,1,124,0,124
2553,2022-02-02,2022,116,11,5,712,0,3560
2555,2022-01-03,2022,254,8,1,162,0.05,153.9
2558,2022-06-04,2022,123,8,2,162,0.15,275.4
2563,2022-12-13,2022,243,5,2,301,0,602
2568,2022-10-06,2022,232,13,1,578,0.1,520.2
2571,2022-09-28,2022,266,9,3,774,0.1,2089.8
2578,2022-11-29,2022,170,9,2,774,0.1,1393.2
2579,2022-02-05,2022,159,13,4,578,0.15,1965.2
2582,2022-03-27,2022,57,9,5,774,0.1,3483
2591,2022-01-13,2022,74,15,2,624,0,1248
2595,2022-05-22,2022,160,11,1,712,0.1,640.8
2596,2022-08-13,2022,297,9,2,774,0.15,1315.8
2598,2022-05-18,2022,157,16,4,452,0.05,1717.6
2601,2022-07-07,2022,258,8,2,162,0.15,275.4
2602,2022-12-21,2022,219,16,3,452,0.15,1152.6
2611,2022-04-05,2022,290,4,5,779,0,3895
2615,2022-06-27,2022,4,16,2,452,0.1,813.6
2629,2022-03-06,2022,235,13,2,578,0,1156
2634,2022-11-29,2022,269,3,5,45,0.05,213.75
2654,2022-10-27,2022,95,10,5,124,0,620
2663,2022-03-25,2022,39,16,1,452,0.05,429.4
2672,2022-01-13,2022,22,6,4,270,0.05,1026
2680,2022-12-11,2022,100,7,1,248,0.1,223.2
2685,2022-03-03,2022,23,2,4,134,0.05,509.2
2693,2022-02-19,2022,41,9,4,774,0.15,2631.6
2698,2022-02-12,2022,197,7,1,248,0.1,223.2
2703,2022-06-03,2022,17,12,4,778,0,3112
2707,2022-03-23,2022,274,13,1,578,0.15,491.3
2710,2022-02-23,2022,141,4,2,779,0,1558
2711,2022-04-26,2022,173,13,1,578,0.05,549.1
2714,2022-08-07,2022,136,10,1,124,0.1,111.6
2718,2022-02-06,2022,283,16,1,452,0,452
2729,2022-08-27,2022,293,1,2,674,0.05,1280.6
2732,2022-10-04,2022,209,14,5,109,0.1,490.5
2733,2022-04-19,2022,16,3,3,45,0.15,114.75
2741,2022-01-07,2022,100,13,4,578,0.1,2080.8
2759,2022-10-10,2022,56,16,1,452,0.1,406.8
2760,2022-12-24,2022,230,11,1,712,0,712
2764,2022-08-05,2022,225,4,4,779,0.15,2648.6
2766,2022-10-29,2022,25,3,3,45,0.15,114.75
2767,2022-03-14,2022,166,2,5,134,0.15,569.5
2779,2022-04-23,2022,57,6,2,270,0.15,459
2790,2022-03-03,2022,68,9,2,774,0.15,1315.8
2798,2022-04-25,2022,50,3,5,45,0.15,191.25
2799,2022-03-22,2022,215,15,2,624,0,1248
2804,2022-01-02,2022,260,14,1,109,0.1,98.1
2806,2022-07-24,2022,211,5,3,301,0.1,812.7
2808,2022-01-04,2022,249,3,3,45,0,135
2813,2022-12-15,2022,284,7,1,248,0.1,223.2
2816,2022-04-03,2022,83,9,4,774,0.05,2941.2
2823,2022-01-10,2022,44,5,4,301,0.05,1143.8
2842,2022-10-15,2022,78,6,4,270,0.1,972
2855,2022-04-03,2022,268,7,2,248,0.05,471.2
2862,2022-09-17,2022,49,4,5,779,0.15,3310.75
2864,2022-11-13,2022,8,14,3,109,0.05,310.65
2865,2022-03-10,2022,219,6,2,270,0.1,486
2868,2022-02-20,2022,92,12,1,778,0.05,739.1
2870,2022-09-14,2022,295,1,5,674,0.15,2864.5
2874,2022-08-17,2022,40,2,4,134,0,536
2876,2022-09-01,2022,155,15,4,624,0.15,2121.6
2883,2022-11-27,2022,92,2,5,134,0.15,569.5
2888,2022-09-07,2022,49,9,1,774,0.1,696.6
2897,2022-07-11,2022,50,4,4,779,0,3116
2903,2022-02-02,2022,102,13,4,578,0,2312
2905,2022-12-07,2022,61,12,3,778,0.1,2100.6
2921,2022-11-02,2022,258,5,3,301,0.05,857.85
2927,2022-08-13,2022,54,15,4,624,0,2496
2929,2022-10-11,2022,52,7,4,248,0.1,892.8
2930,2022-06-08,2022,84,15,2,624,0.1,1123.2
2938,2022-05-16,2022,269,14,5,109,0.05,517.75
2940,2022-06-20,2022,73,15,1,624,0,624
2943,2022-06-13,2022,42,12,2,778,0.1,1400.4
2952,2022-11-21,2022,251,14,5,109,0,545
2957,2022-05-21,2022,223,11,1,712,0.05,676.4
2959,2022-03-13,2022,160,10,4,124,0.05,471.2
2978,2022-04-16,2022,183,11,3,712,0.05,2029.2
2983,2022-01-30,2022,177,9,4,774,0.15,2631.6
2987,2022-10-15,2022,155,3,4,45,0,180
2990,2022-05-26,2022,264,12,2,778,0.1,1400.4
2993,2022-02-07,2022,257,3,3,45,0.05,128.25
2997,2022-07-27,2022,50,1,3,674,0.15,1718.7
2999,2022-03-24,2022,236,9,2,774,0,1548
3000,2022-09-08,2022,278,1,5,674,0.15,2864.5
3002,2022-11-19,2022,228,4,3,779,0.1,2103.3
3007,2022-05-30,2022,150,2,5,134,0.1,603
3009,2022-12-11,2022,290,5,2,301,0.05,571.9
3015,2022-12-12,2022,112,14,4,109,0.15,370.6
3016,2022-08-01,2022,186,8,4,162,0.1,583.2
3019,2022-03-18,2022,231,7,4,248,0.15,843.2
