order_id,order_date,Year,customer_id,product_id,quantity,unit_price,discount,sales_amount
820,2021-05-15,,12,7,2,248,0.05,471.2
822,2021-11-13,,274,10,1,124,0.15,105.4
830,2021-03-24,,103,13,1,578,0.15,491.3
843,2021-01-19,,59,10,3,124,0.1,334.8
851,2021-12-07,,161,8,1,162,0,162
866,2021-07-02,,233,14,3,109,0,327
868,2021-06-27,,2,7,1,248,0,248
872,2021-03-13,,97,4,1,779,0.1,701.1
873,2021-06-02,,235,14,1,109,0.15,92.65
880,2021-10-13,,141,1,4,674,0.15,2291.6
883,2021-06-09,,103,5,3,301,0.1,812.7
889,2021-03-29,,137,13,1,578,0,578
890,2021-10-23,,75,5,2,301,0.1,541.8
891,2021-04-15,,278,12,1,778,0.1,700.2
896,2021-10-26,,104,11,1,712,0,712
897,2021-07-12,,189,11,5,712,0.15,3026
898,2021-03-03,,151,12,5,778,0.05,3695.5
901,2021-12-18,,67,6,4,270,0.1,972
906,2021-01-23,,267,3,5,45,0.05,213.75
910,2021-06-13,,272,6,3,270,0.1,729
912,2021-09-25,,21,7,4,248,0.05,942.4
923,2021-07-21,,133,5,3,301,0,903
935,2021-05-17,,212,3,2,45,0.1,81
937,2021-03-06,,59,10,2,124,0.1,223.2
941,2021-08-18,,52,4,3,779,0.05,2220.15
942,2021-03-03,,163,11,3,712,0,2136
950,2021-03-15,,135,6,3,270,0.05,769.5
952,2021-05-21,,19,5,1,301,0.15,255.85
954,2021-07-03,,149,4,3,779,0.15,1986.45
967,2021-07-01,,265,16,3,452,0.15,1152.6
970,2021-07-31,,40,11,4,712,0.05,2705.6
971,2021-05-16,,77,7,5,248,0.1,1116
986,2021-04-08,,268,11,1,712,0,712
994,2021-08-10,,43,13,3,578,0.15,1473.9
995,2021-11-21,,97,2,3,134,0.15,341.7
999,2021-11-04,,134,3,2,45,0.15,76.5
1002,2021-01-02,,190,13,5,578,0.15,2456.5
1003,2021-11-05,,158,3,5,45,0.15,191.25
1014,2021-03-08,,18,13,5,578,0.1,2601
1018,2021-03-31,,266,2,4,134,0.15,455.6
1022,2021-12-05,,90,2,5,134,0,670
1026,2021-09-23,,174,13,5,578,0.15,2456.5
1030,2021-12-14,,128,11,3,712,0,2136
1034,2021-03-28,,121,11,2,712,0.15,1210.4
1035,2021-04-26,,118,9,2,774,0.1,1393.2
1040,2021-01-19,,262,14,3,109,0.15,277.95
1041,2021-06-28,,296,2,3,134,0.15,341.7
1048,2021-08-29,,138,7,2,248,0.1,446.4
1050,2021-05-12,,215,14,4,109,0.15,370.6
1059,2021-06-01,,131,3,2,45,0,90
1072,2021-01-23,,12,13,4,578,0.05,2196.4
1073,2021-10-27,,41,6,2,270,0.05,513
1077,2021-12-11,,80,11,1,712,0,712
1093,2021-10-20,,84,1,4,674,0.15,2291.6
1094,2021-06-22,,135,10,4,124,0.15,421.6
1095,2021-09-08,,265,8,1,162,0.15,137.7
1097,2021-02-09,,36,4,3,779,0.15,1986.45
1101,2021-01-31,,53,9,1,774,0,774
1104,2021-06-08,,176,11,1,712,0.15,605.2
1107,2021-12-27,,201,12,2,778,0,1556
1108,2021-01-13,,99,7,1,248,0.15,210.8
1114,2021-11-03,,247,7,5,248,0,1240
1116,2021-08-24,,223,16,2,452,0,904
1120,2021-10-15,,81,10,3,124,0,372
1132,2021-01-29,,10,5,5,301,0.15,1279.25
1133,2021-09-05,,165,15,5,624,0.1,2808
1134,2021-02-16,,269,8,1,162,0.15,137.7
1138,2021-04-07,,55,3,2,45,0,90
1148,2021-02-15,,99,2,5,134,0.15,569.5
1149,2021-01-02,,286,10,5,124,0.05,589
1164,2021-10-20,,120,10,3,124,0.1,334.8
1175,2021-06-28,,222,7,4,248,0,992
1178,2021-12-11,,44,2,1,134,0.15,113.9
1182,2021-12-26,,221,2,2,134,0,268
1187,2021-08-14,,103,13,4,578,0,2312
1192,2021-04-14,,280,2,2,134,0.05,254.6
1201,2021-03-25,,257,7,1,248,0.05,235.6
1216,2021-01-24,,163,15,5,624,0,3120
1220,2021-12-29,,291,2,2,134,0,268
1221,2021-08-09,,119,4,5,779,0.05,3700.25
1225,2021-07-15,,17,7,2,248,0.05,471.2
1227,2021-04-17,,34,13,2,578,0.05,1098.2
1234,2021-02-16,,150,5,4,301,0,1204
1241,2021-04-07,,233,1,2,674,0.15,1145.8
1250,2021-04-10,,2,13,1,578,0.05,549.1
1255,2021-04-30,,26,14,2,109,0.1,196.2
1268,2021-11-29,,270,10,4,124,0.1,446.4
1275,2021-04-04,,145,1,2,674,0,1348
1284,2021-05-03,,296,3,5,45,0,225
1297,2021-04-20,,19,15,5,624,0.05,2964
1306,2021-04-26,,278,8,1,162,0,162
1312,2021-01-03,,229,5,4,301,0.15,1023.4
1318,2021-01-21,,170,15,3,624,0.15,1591.2
1325,2021-09-04,,125,14,4,109,0.15,370.6
1327,2021-05-02,,221,7,1,248,0.1,223.2
1328,2021-08-25,,89,9,4,774,0.1,2786.4
1333,2021-06-10,,72,3,1,45,0,45
1336,2021-04-22,,163,12,4,778,0.05,2956.4
1350,2021-01-06,,233,14,5,109,0.15,463.25
1352,2021-01-31,,218,8,3,162,0.05,461.7
1359,2021-10-01,,242,9,1,774,0,774
1364,2021-12-02,,32,3,1,45,0.1,40.5
1371,2021-12-06,,121,13,3,578,0.05,1647.3
1375,2021-05-13,,296,12,4,778,0.05,2956.4
1376,2021-12-18,,60,10,3,124,0,372
1390,2021-10-28,,99,9,2,774,0.1,1393.2
1394,2021-01-24,,130,14,2,109,0,218
1400,2021-04-01,,202,8,1,162,0.15,137.7
1402,2021-06-13,,55,5,5,301,0.15,1279.25
1404,2021-10-23,,229,16,1,452,0,452
1406,2021-12-27,,78,16,1,452,0.15,384.2
1414,2021-02-21,,154,15,1,624,0.15,530.4
1416,2021-02-15,,72,2,1,134,0.15,113.9
1428,2021-06-22,,33,16,1,452,0.15,384.2
1434,2021-09-24,,298,6,2,270,0.15,459
1437,2021-01-04,,46,8,1,162,0,162
1441,2021-01-07,,256,15,2,624,0,1248
1443,2021-08-23,,99,7,4,248,0,992
1446,2021-03-04,,58,4,3,779,0,2337
1455,2021-08-29,,212,11,2,712,0,1424
1456,2021-06-22,,38,11,2,712,0.15,1210.4
1465,2021-07-29,,45,13,5,578,0.05,2745.5
1466,2021-06-05,,243,12,4,778,0.15,2645.2
1474,2021-06-11,,68,4,1,779,0.15,662.15
1475,2021-09-06,,47,10,3,124,0.1,334.8
1478,2021-01-27,,190,7,2,248,0.15,421.6
1493,2021-01-02,,148,3,1,45,0.15,38.25
1507,2021-01-16,,90,1,5,674,0.1,3033
1508,2021-09-01,,60,13,2,578,0.05,1098.2
1510,2021-01-25,,106,1,3,674,0.1,1819.8
1524,2021-03-07,,252,3,5,45,0.15,191.25
1545,2021-11-29,,84,13,3,578,0,1734
1564,2021-05-09,,67,14,3,109,0.05,310.65
1571,2021-01-26,,180,4,5,779,0.05,3700.25
1579,2021-01-10,,182,1,4,674,0,2696
1580,2021-05-27,,264,9,4,774,0.15,2631.6
1604,2021-04-07,,151,1,4,674,0.15,2291.6
1620,2021-08-19,,160,12,2,778,0.05,1478.2
1624,2021-12-28,,11,7,4,248,0.15,843.2
1631,2021-12-22,,25,15,2,624,0.1,1123.2
1632,2021-07-14,,48,3,3,45,0.15,114.75
1637,2021-10-26,,264,12,4,778,0.15,2645.2
1639,2021-05-22,,240,16,2,452,0.15,768.4
1646,2021-02-25,,15,4,1,779,0.05,740.05
1654,2021-08-24,,58,14,4,109,0.05,414.2
1658,2021-08-24,,217,13,5,578,0.15,2456.5
1663,2021-10-06,,143,8,4,162,0.15,550.8
1677,2021-03-30,,157,4,1,779,0.15,662.15
1683,2021-07-08,,11,4,4,779,0.15,2648.6
1686,2021-12-01,,77,14,4,109,0.15,370.6
1690,2021-12-26,,148,3,2,45,0.05,85.5
1694,2021-12-08,,121,5,1,301,0.1,270.9
1695,2021-10-14,,190,15,5,624,0.15,2652
1713,2021-07-30,,94,8,2,162,0,324
1714,2021-12-01,,84,15,1,624,0.15,530.4
1719,2021-01-09,,87,14,2,109,0.1,196.2
1720,2021-05-19,,299,4,5,779,0.1,3505.5
1731,2021-09-10,,205,7,3,248,0.05,706.8
1732,2021-05-02,,84,12,1,778,0,778
1750,2021-01-05,,94,5,1,301,0.15,255.85
1760,2021-02-20,,58,10,2,124,0,248
1762,2021-09-17,,224,11,4,712,0.05,2705.6
1767,2021-04-04,,151,4,4,779,0.05,2960.2
1787,2021-07-17,,62,1,4,674,0,2696
1801,2021-07-23,,71,7,2,248,0.15,421.6
1814,2021-05-25,,48,6,5,270,0.1,1215
1817,2021-09-15,,156,16,5,452,0.1,2034
1828,2021-05-29,,229,14,2,109,0.15,185.3
1830,2021-12-16,,300,9,5,774,0.15,3289.5
1834,2021-05-20,,234,8,5,162,0,810
1842,2021-01-19,,251,16,3,452,0.05,1288.2
1852,2021-02-27,,278,9,1,774,0,774
1860,2021-11-19,,47,15,3,624,0.15,1591.2
1862,2021-11-12,,46,11,2,712,0.05,1352.8
1864,2021-01-13,,14,8,1,162,0.1,145.8
1868,2021-08-26,,253,16,2,452,0.05,858.8
1873,2021-10-05,,285,14,5,109,0,545
1876,2021-10-01,,276,4,5,779,0.05,3700.25
1880,2021-05-21,,300,11,4,712,0.1,2563.2
1884,2021-05-13,,259,3,3,45,0.15,114.75
1885,2021-12-06,,232,8,3,162,0.1,437.4
1898,2021-05-06,,4,14,3,109,0.15,277.95
1902,2021-11-29,,292,14,1,109,0.05,103.55
1903,2021-02-24,,12,12,2,778,0.1,1400.4
1911,2021-07-13,,217,12,5,778,0,3890
1912,2021-03-17,,85,6,1,270,0.05,256.5
1915,2021-10-22,,127,10,5,124,0.1,558
1916,2021-09-03,,175,6,1,270,0.15,229.5
1929,2021-03-04,,294,12,1,778,0,778
1931,2021-01-31,,125,14,4,109,0.15,370.6
1938,2021-04-04,,36,14,2,109,0.05,207.1
1943,2021-08-01,,239,11,1,712,0.05,676.4
1944,2021-09-06,,247,15,5,624,0.05,2964
1945,2021-04-20,,205,15,3,624,0.15,1591.2
1952,2021-01-01,,101,3,5,45,0.05,213.75
1953,2021-12-08,,52,2,1,134,0.05,127.3
1958,2021-02-15,,99,2,2,134,0.05,254.6
1960,2021-09-28,,24,11,5,712,0.15,3026
1963,2021-05-07,,42,7,2,248,0.15,421.6
1984,2021-12-05,,5,8,2,162,0.05,307.8
1987,2021-07-21,,117,5,2,301,0.15,511.7
1988,2021-08-15,,265,2,2,134,0.15,227.8
1990,2021-02-08,,220,13,1,578,0.1,520.2
2012,2021-04-11,,258,11,5,712,0.1,3204
2013,2021-04-06,,4,15,4,624,0.1,2246.4
2023,2021-06-08,,253,7,3,248,0,744
2026,2021-04-29,,260,3,2,45,0.1,81
2037,2021-06-06,,18,15,3,624,0.05,1778.4
2041,2021-10-19,,192,12,4,778,0.05,2956.4
2044,2021-06-22,,50,6,2,270,0,540
2047,2021-04-28,,278,1,5,674,0.05,3201.5
2051,2021-05-21,,235,13,1,578,0.15,491.3
2053,2021-06-14,,211,7,1,248,0,248
2055,2021-10-28,,49,8,5,162,0.05,769.5
2060,2021-08-10,,11,11,5,712,0,3560
2069,2021-10-14,,114,6,2,270,0,540
2072,2021-02-27,,27,11,4,712,0,2848
2074,2021-08-25,,260,9,2,774,0.05,1470.6
2076,2021-09-30,,218,12,2,778,0.05,1478.2
2078,2021-04-04,,140,11,5,712,0.15,3026
2094,2021-10-07,,125,2,4,134,0.15,455.6
2107,2021-02-02,,69,10,2,124,0.1,223.2
2108,2021-01-15,,258,11,2,712,0.15,1210.4
2109,2021-05-20,,96,12,1,778,0.15,661.3
2110,2021-01-18,,99,4,2,779,0,1558
2114,2021-08-19,,245,5,3,301,0,903
2120,2021-09-08,,185,12,3,778,0.1,2100.6
2124,2021-10-15,,189,6,5,270,0.1,1215
2130,2021-03-10,,74,14,4,109,0.1,392.4
2134,2021-05-16,,88,12,2,778,0.05,1478.2
2140,2021-08-13,,115,15,4,624,0.15,2121.6
2154,2021-05-12,,116,12,3,778,0.05,2217.3
2163,2021-05-09,,112,15,3,624,0.05,1778.4
2178,2021-01-27,,208,15,3,624,0,1872
2180,2021-04-29,,61,4,1,779,0,779
2191,2021-02-09,,73,13,2,578,0,1156
2197,2021-04-14,,37,11,4,712,0.05,2705.6
2204,2021-07-13,,141,14,3,109,0.05,310.65
2210,2021-01-10,,177,4,3,779,0.15,1986.45
2226,2021-09-27,,271,3,5,45,0.1,202.5
2233,2021-12-20,,110,12,4,778,0.1,2800.8
2234,2021-06-09,,157,8,1,162,0.15,137.7
2238,2021-02-01,,206,12,1,778,0.1,700.2
2250,2021-03-26,,246,2,1,134,0.05,127.3
2255,2021-08-26,,27,13,3,578,0,1734
2258,2021-10-11,,79,6,1,270,0.15,229.5
2259,2021-10-18,,144,3,5,45,0.05,213.75
2260,2021-10-10,,220,12,1,778,0.1,700.2
2262,2021-02-11,,77,8,5,162,0.05,769.5
2264,2021-02-26,,75,9,1,774,0.1,696.6
2265,2021-03-28,,47,13,4,578,0,2312
2267,2021-06-27,,173,7,3,248,0.05,706.8
2278,2021-09-02,,142,13,3,578,0.1,1560.6
2284,2021-10-31,,287,6,2,270,0.15,459
2292,2021-04-27,,95,16,5,452,0.1,2034
2293,2021-06-11,,5,3,1,45,0.05,42.75
2295,2021-06-21,,152,1,3,674,0.1,1819.8
2299,2021-05-10,,274,13,1,578,0.05,549.1
2301,2021-12-17,,69,6,3,270,0,810
2303,2021-06-17,,144,5,1,301,0.1,270.9
2307,2021-04-15,,298,1,3,674,0.1,1819.8
2310,2021-01-13,,236,13,1,578,0.15,491.3
2311,2021-02-12,,292,7,2,248,0.05,471.2
2315,2021-10-01,,233,6,1,270,0.15,229.5
2324,2021-12-31,,279,14,2,109,0,218
2342,2021-01-14,,198,15,3,624,0.05,1778.4
2349,2021-04-12,,9,7,3,248,0,744
2353,2021-05-13,,115,12,4,778,0.05,2956.4
2365,2021-11-22,,293,12,4,778,0.15,2645.2
2366,2021-07-20,,217,3,5,45,0.1,202.5
2368,2021-05-17,,206,5,4,301,0.05,1143.8
2369,2021-06-15,,201,10,5,124,0,620
2390,2021-09-06,,107,2,1,134,0.15,113.9
2397,2021-11-22,,243,5,2,301,0.15,511.7
2406,2021-07-02,,199,10,4,124,0,496
2416,2021-05-16,,12,11,2,712,0,1424
2417,2021-10-29,,91,9,4,774,0.1,2786.4
2420,2021-11-28,,95,10,4,124,0.05,471.2
2422,2021-03-24,,179,4,3,779,0.05,2220.15
2425,2021-03-24,,40,14,4,109,0,436
2432,2021-05-09,,98,4,2,779,0.1,1402.2
2446,2021-03-12,,241,10,4,124,0,496
2450,2021-09-16,,3,15,3,624,0.15,1591.2
2454,2021-02-28,,202,10,5,124,0.15,527
2457,2021-08-04,,51,7,2,248,0.15,421.6
2463,2021-02-03,,123,13,4,578,0.1,2080.8
2464,2021-03-04,,275,13,2,578,0.1,1040.4
2465,2021-12-02,,27,4,2,779,0.15,1324.3
2469,2021-01-09,,48,2,3,134,0.1,361.8
2474,2021-01-06,,153,10,4,124,0.05,471.2
2479,2021-06-04,,187,11,1,712,0.05,676.4
2519,2021-07-16,,88,5,3,301,0.15,767.55
2521,2021-11-29,,23,7,1,248,0,248
2530,2021-04-23,,40,13,3,578,0.05,1647.3
2537,2021-02-08,,36,5,2,301,0.15,511.7
2540,2021-09-12,,9,1,1,674,0,674
2541,2021-12-28,,15,2,4,134,0.05,509.2
2547,2021-03-05,,151,8,4,162,0.15,550.8
2550,2021-10-16,,57,14,1,109,0,109
2552,2021-09-04,,34,3,5,45,0.1,202.5
2556,2021-04-13,,178,10,2,124,0.05,235.6
2562,2021-12-16,,40,2,1,134,0.05,127.3
2566,2021-07-24,,269,8,5,162,0.1,729
2569,2021-11-20,,250,5,4,301,0.1,1083.6
2576,2021-03-04,,194,5,2,301,0,602
2589,2021-10-26,,71,7,1,248,0,248
2597,2021-10-21,,70,12,2,778,0.05,1478.2
2605,2021-09-20,,298,6,2,270,0.1,486
2613,2021-04-19,,265,15,5,624,0,3120
2618,2021-04-16,,54,5,1,301,0.05,285.95
2621,2021-01-23,,121,15,4,624,0.15,2121.6
2643,2021-08-27,,54,7,3,248,0.05,706.8
2648,2021-03-29,,101,9,4,774,0.05,2941.2
2652,2021-04-13,,18,1,1,674,0,674
2655,2021-02-17,,107,14,5,109,0.15,463.25
2666,2021-12-13,,16,16,1,452,0.15,384.2
2686,2021-09-27,,150,13,3,578,0.1,1560.6
2688,2021-10-21,,279,6,1,270,0,270
2696,2021-08-20,,226,12,2,778,0,1556
2713,2021-10-23,,7,10,3,124,0.1,334.8
2717,2021-06-11,,210,13,3,578,0.15,1473.9
2720,2021-11-29,,254,8,3,162,0.1,437.4
2722,2021-08-11,,59,12,5,778,0,3890
2725,2021-11-27,,132,9,2,774,0,1548
2736,2021-05-30,,194,3,3,45,0.1,121.5
2738,2021-07-08,,290,14,1,109,0,109
2742,2021-09-26,,169,13,5,578,0.1,2601
2743,2021-08-03,,234,4,2,779,0.1,1402.2
2744,2021-09-14,,228,1,3,674,0,2022
2748,2021-09-30,,209,8,2,162,0.05,307.8
2749,2021-12-02,,147,11,5,712,0.05,3382
2752,2021-03-22,,93,15,5,624,0.15,2652
2758,2021-09-15,,151,16,2,452,0.15,768.4
2762,2021-01-21,,261,11,4,712,0.05,2705.6
2773,2021-11-28,,55,2,2,134,0.1,241.2
2777,2021-04-12,,145,5,1,301,0.1,270.9
2786,2021-02-18,,286,12,1,778,0.1,700.2
2787,2021-10-04,,71,2,1,134,0,134
2788,2021-06-20,,101,15,5,624,0.15,2652
2796,2021-08-07,,150,14,2,109,0.1,196.2
2800,2021-10-10,,218,6,4,270,0.1,972
2810,2021-06-25,,294,16,4,452,0.15,1536.8
2821,2021-07-31,,127,10,3,124,0,372
2826,2021-03-06,,160,7,5,248,0.15,1054
2834,2021-07-06,,296,3,1,45,0.15,38.25
2835,2021-08-08,,229,5,1,301,0.15,255.85
2838,2021-04-30,,251,13,5,578,0.05,2745.5
2845,2021-08-23,,165,12,4,778,0.1,2800.8
2857,2021-05-12,,170,3,4,45,0.15,153
2861,2021-03-27,,49,3,3,45,0.05,128.25
2872,2021-08-07,,111,6,2,270,0,540
2877,2021-09-13,,287,12,5,778,0,3890
2880,2021-05-26,,86,7,5,248,0,1240
2882,2021-10-23,,62,1,4,674,0.15,2291.6
2885,2021-02-21,,196,4,4,779,0.05,2960.2
2898,2021-03-06,,9,14,5,109,0.1,490.5
2901,2021-03-01,,257,12,1,778,0,778
2908,2021-01-30,,163,5,2,301,0,602
2911,2021-02-21,,68,12,2,778,0.1,1400.4
2914,2021-07-14,,97,5,3,301,0.15,767.55
2916,2021-12-19,,48,5,3,301,0.15,767.55
2923,2021-06-12,,240,12,2,778,0.1,1400.4
2933,2021-10-31,,192,7,4,248,0.05,942.4
2935,2021-08-17,,260,12,3,778,0,2334
2944,2021-04-12,,224,15,2,624,0.05,1185.6
2953,2021-06-27,,92,10,5,124,0,620
2967,2021-11-25,,60,3,3,45,0.15,114.75
2972,2021-03-20,,264,8,3,162,0.1,437.4
2976,2021-10-30,,218,5,5,301,0.1,1354.5
2981,2021-10-15,,90,11,1,712,0.15,605.2
2992,2021-05-31,,224,13,5,578,0.15,2456.5
2994,2021-01-12,,146,3,1,45,0.15,38.25
3011,2021-08-19,,193,9,5,774,0.15,3289.5
3013,2021-06-13,,109,3,1,45,0.15,38.25
3014,2021-01-01,,82,16,1,452,0.1,406.8
3018,2021-07-11,,207,2,5,134,0.15,569.5
3029,2021-03-29,,166,15,2,624,0.15,1060.8
3032,2021-09-17,,91,1,5,674,0.15,2864.5
3041,2021-12-11,,297,4,1,779,0.05,740.05
3043,2021-09-22,,248,1,3,674,0.05,1920.9
3047,2021-11-22,,291,12,3,778,0.15,1983.9
3054,2021-05-16,,299,14,2,109,0,218
3061,2021-04-25,,115,7,2,248,0.1,446.4
3064,2021-04-09,,187,11,1,712,0.05,676.4
3068,2021-09-29,,132,5,5,301,0.05,1429.75
3069,2021-07-24,,234,13,2,578,0.05,1098.2
3070,2021-12-24,,283,4,2,779,0,1558
3071,2021-02-17,,33,1,3,674,0,2022
3076,2021-03-19,,52,5,1,301,0.15,255.85
3102,2021-11-14,,151,11,2,712,0.05,1352.8
3104,2021-03-27,,111,14,4,109,0.1,392.4
3113,2021-03-30,,288,5,5,301,0.1,1354.5
3114,2021-10-01,,168,10,1,124,0.15,105.4
3117,2021-05-29,,95,2,3,134,0.15,341.7
3118,2021-07-21,,236,13,3,578,0.15,1473.9
3119,2021-03-26,,133,12,3,778,0.1,2100.6
3134,2021-07-01,,300,13,2,578,0.1,1040.4
3135,2021-03-31,,295,16,3,452,0.15,1152.6
3136,2021-02-12,,76,4,3,779,0.05,2220.15
3137,2021-01-13,,52,3,2,45,0.1,81
3140,2021-04-06,,156,8,2,162,0.05,307.8
3149,2021-05-11,,47,3,4,45,0.05,171
3159,2021-05-09,,151,12,1,778,0,778
3163,2021-04-15,,157,9,1,774,0.15,657.9
3164,2021-12-22,,165,5,4,301,0.1,1083.6
3174,2021-03-14,,65,1,4,674,0.15,2291.6
3177,2021-10-20,,116,16,5,452,0,2260
3198,2021-08-01,,272,10,1,124,0.1,111.6
3201,2021-04-08,,143,7,5,248,0.15,1054
3209,2021-10-15,,180,14,4,109,0.05,414.2
3226,2021-12-24,,54,16,5,452,0.15,1921
3229,2021-09-04,,185,13,1,578,0,578
3233,2021-01-10,,13,15,1,624,0.05,592.8
3235,2021-11-04,,184,8,1,162,0.15,137.7
3236,2021-10-15,,142,11,3,712,0.1,1922.4
