order_id,order_date,Year,customer_id,product_id,quantity,unit_price,discount,sales_amount
285,2019-10-04,,177,5,1,301,0.1,270.9
289,2019-06-01,,151,4,1,779,0.15,662.15
297,2019-12-05,,218,5,3,301,0.1,812.7
302,2019-06-23,,181,9,3,774,0.15,1973.7
306,2019-10-03,,121,11,1,712,0.05,676.4
309,2019-11-11,,294,15,3,624,0.15,1591.2
317,2019-09-23,,282,13,3,578,0.1,1560.6
323,2019-09-27,,159,13,2,578,0,1156
335,2019-04-27,,42,1,5,674,0,3370
369,2019-04-20,,243,14,4,109,0.1,392.4
370,2019-07-30,,299,13,3,578,0.05,1647.3
372,2019-05-10,,294,3,2,45,0.05,85.5
373,2019-03-19,,226,3,1,45,0.05,42.75
385,2019-06-22,,148,14,2,109,0.1,196.2
392,2019-01-22,,282,4,1,779,0.05,740.05
398,2019-02-07,,153,16,3,452,0,1356
405,2019-12-22,,206,1,4,674,0.1,2426.4
407,2019-01-28,,134,12,3,778,0.05,2217.3
409,2019-02-16,,134,13,3,578,0.1,1560.6
410,2019-09-12,,61,13,3,578,0.05,1647.3
417,2019-11-16,,289,14,5,109,0.1,490.5
425,2019-01-13,,112,16,4,452,0.1,1627.2
426,2019-07-05,,217,15,5,624,0,3120
427,2019-09-04,,36,7,3,248,0,744
433,2019-04-04,,153,12,2,778,0,1556
437,2019-03-06,,124,10,1,124,0.15,105.4
446,2019-07-12,,177,8,5,162,0.15,688.5
456,2019-10-26,,97,6,5,270,0,1350
458,2019-03-04,,109,4,3,779,0.1,2103.3
465,2019-07-07,,289,11,3,712,0.15,1815.6
466,2019-03-08,,134,9,2,774,0.05,1470.6
473,2019-11-01,,25,7,1,248,0,248
475,2019-02-07,,112,3,1,45,0.05,42.75
478,2019-02-18,,9,5,1,301,0.15,255.85
487,2019-12-05,,256,10,1,124,0.05,117.8
490,2019-07-10,,39,12,4,778,0.1,2800.8
500,2019-12-18,,152,8,2,162,0.15,275.4
501,2019-12-03,,138,12,2,778,0,1556
513,2019-09-17,,86,12,4,778,0.05,2956.4
530,2019-05-31,,185,5,5,301,0.15,1279.25
532,2019-07-01,,289,13,3,578,0.05,1647.3
538,2019-12-18,,60,5,3,301,0.15,767.55
542,2019-10-03,,154,8,4,162,0.1,583.2
543,2019-04-03,,176,12,1,778,0,778
570,2019-06-20,,226,13,5,578,0.1,2601
572,2019-05-13,,231,4,2,779,0.1,1402.2
573,2019-12-23,,225,16,3,452,0.1,1220.4
576,2019-09-01,,292,16,2,452,0.05,858.8
583,2019-11-06,,48,8,4,162,0.15,550.8
585,2019-01-11,,48,14,4,109,0.1,392.4
586,2019-09-17,,274,6,4,270,0.1,972
595,2019-08-01,,203,11,3,712,0.05,2029.2
599,2019-02-03,,176,2,4,134,0,536
614,2019-10-18,,271,9,2,774,0.15,1315.8
617,2019-10-26,,9,5,2,301,0.15,511.7
618,2019-02-26,,135,15,5,624,0,3120
619,2019-09-05,,204,6,2,270,0,540
621,2019-12-04,,275,9,4,774,0.15,2631.6
633,2019-11-12,,255,12,1,778,0.1,700.2
634,2019-08-16,,256,14,4,109,0.1,392.4
637,2019-06-30,,7,2,5,134,0,670
644,2019-10-10,,239,16,1,452,0.15,384.2
646,2019-02-02,,189,11,5,712,0.15,3026
656,2019-12-14,,298,1,3,674,0.15,1718.7
661,2019-11-02,,104,2,3,134,0.05,381.9
674,2019-12-11,,299,12,4,778,0.1,2800.8
675,2019-11-04,,12,16,5,452,0.1,2034
682,2019-05-22,,126,3,4,45,0.05,171
684,2019-12-26,,144,8,4,162,0,648
686,2019-03-21,,196,2,5,134,0.05,636.5
690,2019-08-28,,242,1,1,674,0.1,606.6
698,2019-08-19,,120,7,1,248,0,248
699,2019-03-23,,270,4,5,779,0.05,3700.25
703,2019-10-25,,192,10,1,124,0.1,111.6
713,2019-12-30,,172,13,3,578,0.05,1647.3
716,2019-07-17,,198,9,1,774,0,774
721,2019-03-24,,164,11,1,712,0.1,640.8
722,2019-10-31,,176,15,3,624,0,1872
729,2019-07-23,,202,11,2,712,0,1424
749,2019-12-23,,199,13,3,578,0,1734
751,2019-02-20,,268,11,5,712,0.15,3026
756,2019-06-03,,89,3,5,45,0.15,191.25
765,2019-08-19,,264,12,5,778,0.1,3501
769,2019-05-16,,234,3,1,45,0.05,42.75
786,2019-09-19,,173,4,1,779,0.15,662.15
800,2019-10-19,,242,4,4,779,0,3116
802,2019-08-10,,78,9,3,774,0.15,1973.7
806,2019-08-26,,3,9,2,774,0.1,1393.2
812,2019-03-15,,3,12,3,778,0.05,2217.3
819,2019-03-20,,117,3,2,45,0.15,76.5
823,2019-07-16,,56,11,5,712,0,3560
832,2019-06-11,,281,11,3,712,0.05,2029.2
834,2019-02-22,,46,4,2,779,0,1558
846,2019-08-29,,82,14,1,109,0.05,103.55
855,2019-02-17,,81,4,5,779,0,3895
858,2019-07-26,,260,6,3,270,0.1,729
887,2019-02-22,,268,2,3,134,0.15,341.7
894,2019-07-12,,196,11,5,712,0.1,3204
899,2019-11-02,,96,4,4,779,0.05,2960.2
902,2019-01-24,,170,4,2,779,0.1,1402.2
903,2019-06-13,,79,8,4,162,0.05,615.6
905,2019-10-26,,163,7,5,248,0.1,1116
914,2019-04-12,,265,7,3,248,0.1,669.6
918,2019-09-26,,108,10,5,124,0,620
920,2019-10-23,,79,5,5,301,0.15,1279.25
922,2019-08-11,,92,9,1,774,0,774
925,2019-03-11,,200,13,4,578,0.1,2080.8
926,2019-09-17,,300,14,1,109,0,109
934,2019-12-15,,157,4,1,779,0.15,662.15
939,2019-10-03,,129,16,1,452,0.1,406.8
945,2019-01-20,,161,13,4,578,0.05,2196.4
951,2019-03-18,,260,13,1,578,0,578
966,2019-11-15,,265,16,4,452,0.1,1627.2
978,2019-08-18,,86,5,1,301,0.05,285.95
988,2019-06-09,,273,13,2,578,0.15,982.6
991,2019-06-27,,272,10,4,124,0.1,446.4
1009,2019-12-28,,33,12,5,778,0.15,3306.5
1012,2019-08-24,,90,7,5,248,0.1,1116
1013,2019-02-13,,104,15,4,624,0.15,2121.6
1016,2019-01-02,,81,13,3,578,0.05,1647.3
1023,2019-10-24,,258,1,4,674,0,2696
1027,2019-04-23,,247,13,4,578,0.15,1965.2
1028,2019-10-04,,196,7,1,248,0.1,223.2
1037,2019-11-18,,253,4,1,779,0,779
1038,2019-06-23,,247,10,5,124,0,620
1068,2019-11-21,,83,1,4,674,0,2696
1080,2019-04-28,,18,2,2,134,0.05,254.6
1087,2019-02-13,,1,12,2,778,0.1,1400.4
1091,2019-01-30,,281,7,5,248,0.05,1178
1100,2019-03-21,,78,4,2,779,0.1,1402.2
1109,2019-02-21,,63,3,3,45,0.15,114.75
1137,2019-06-29,,67,3,5,45,0,225
1141,2019-07-21,,188,9,5,774,0.1,3483
1142,2019-02-23,,107,13,2,578,0,1156
1146,2019-11-16,,111,6,1,270,0.1,243
1158,2019-05-22,,146,15,4,624,0,2496
1161,2019-03-30,,142,10,2,124,0.1,223.2
1166,2019-11-13,,167,15,4,624,0.05,2371.2
1168,2019-06-03,,296,15,1,624,0.1,561.6
1169,2019-08-18,,172,7,4,248,0,992
1174,2019-07-26,,202,9,2,774,0.05,1470.6
1185,2019-04-10,,157,16,3,452,0.1,1220.4
1188,2019-12-18,,58,14,3,109,0.05,310.65
1191,2019-04-04,,170,2,4,134,0.15,455.6
1195,2019-09-04,,146,12,3,778,0.05,2217.3
1196,2019-08-06,,239,15,2,624,0.1,1123.2
1198,2019-03-20,,150,5,3,301,0,903
1202,2019-06-12,,127,5,4,301,0,1204
1204,2019-03-17,,178,12,4,778,0.05,2956.4
1206,2019-09-11,,132,10,5,124,0.1,558
1222,2019-11-22,,245,4,1,779,0.1,701.1
1232,2019-06-23,,126,16,4,452,0.15,1536.8
1233,2019-06-10,,286,13,5,578,0.15,2456.5
1251,2019-02-20,,235,4,5,779,0.1,3505.5
1252,2019-01-24,,253,15,4,624,0.15,2121.6
1254,2019-11-22,,4,9,4,774,0.15,2631.6
1256,2019-08-14,,179,16,2,452,0.05,858.8
1257,2019-05-13,,296,9,1,774,0.05,735.3
1261,2019-05-27,,48,14,5,109,0.1,490.5
1263,2019-09-23,,150,1,1,674,0.15,572.9
1272,2019-04-09,,239,14,1,109,0,109
1277,2019-01-26,,59,15,5,624,0.1,2808
1285,2019-09-29,,77,12,3,778,0.1,2100.6
1299,2019-06-30,,45,5,1,301,0.1,270.9
1300,2019-07-08,,53,4,3,779,0.15,1986.45
1301,2019-04-03,,296,16,5,452,0.1,2034
1311,2019-08-09,,45,10,1,124,0.15,105.4
1331,2019-10-13,,56,10,3,124,0.15,316.2
1339,2019-09-13,,190,6,2,270,0.1,486
1340,2019-01-04,,287,8,5,162,0,810
1347,2019-10-21,,9,10,2,124,0,248
1355,2019-05-18,,20,9,5,774,0.1,3483
1357,2019-11-24,,73,2,5,134,0.15,569.5
1360,2019-08-05,,176,7,1,248,0.1,223.2
1365,2019-07-31,,150,8,4,162,0.05,615.6
1369,2019-02-28,,58,1,3,674,0.1,1819.8
1387,2019-02-13,,5,4,2,779,0.1,1402.2
1395,2019-11-07,,233,12,3,778,0.15,1983.9
1407,2019-01-16,,264,16,3,452,0.15,1152.6
1409,2019-01-14,,197,3,1,45,0.05,42.75
1411,2019-08-15,,47,1,3,674,0.15,1718.7
1412,2019-11-26,,236,10,3,124,0.1,334.8
1417,2019-04-14,,123,16,1,452,0.05,429.4
1418,2019-09-16,,277,3,4,45,0.15,153
1423,2019-06-01,,73,15,2,624,0,1248
1425,2019-02-28,,89,15,2,624,0.05,1185.6
1427,2019-09-19,,55,13,5,578,0.05,2745.5
1448,2019-08-10,,187,10,2,124,0,248
1450,2019-06-27,,54,12,3,778,0.15,1983.9
1452,2019-10-18,,121,10,4,124,0,496
1457,2019-08-11,,224,3,4,45,0.15,153
1461,2019-05-12,,292,11,3,712,0.05,2029.2
1467,2019-03-01,,220,15,4,624,0.1,2246.4
1470,2019-07-01,,21,7,1,248,0.15,210.8
1473,2019-12-07,,286,9,4,774,0.05,2941.2
1479,2019-10-17,,198,12,4,778,0,3112
1481,2019-11-28,,172,12,3,778,0.05,2217.3
1482,2019-07-31,,57,14,1,109,0.1,98.1
1498,2019-03-29,,150,6,4,270,0.15,918
1499,2019-04-01,,119,7,2,248,0,496
1515,2019-01-18,,280,9,3,774,0.05,2205.9
1518,2019-06-14,,72,11,1,712,0.15,605.2
1521,2019-08-14,,100,4,1,779,0.1,701.1
1531,2019-12-19,,74,1,4,674,0.05,2561.2
1554,2019-02-22,,71,5,3,301,0.05,857.85
1562,2019-04-28,,61,11,2,712,0.1,1281.6
1567,2019-05-15,,263,10,2,124,0,248
1569,2019-09-29,,155,5,3,301,0,903
1575,2019-02-27,,271,6,1,270,0,270
1584,2019-12-03,,168,1,5,674,0,3370
1600,2019-05-02,,51,11,2,712,0.05,1352.8
1603,2019-11-10,,267,5,3,301,0,903
1606,2019-03-14,,17,15,5,624,0.1,2808
1616,2019-07-04,,66,12,1,778,0,778
1617,2019-04-21,,175,2,3,134,0.1,361.8
1621,2019-09-26,,157,13,5,578,0,2890
1623,2019-06-03,,236,1,5,674,0.1,3033
1630,2019-11-05,,275,12,2,778,0.15,1322.6
1638,2019-03-18,,265,10,4,124,0.05,471.2
1640,2019-09-03,,268,5,3,301,0.15,767.55
1643,2019-09-21,,105,5,4,301,0.1,1083.6
1665,2019-05-23,,28,8,3,162,0,486
1668,2019-02-02,,202,9,4,774,0.15,2631.6
1671,2019-05-19,,141,13,3,578,0.15,1473.9
1684,2019-12-31,,237,7,1,248,0.05,235.6
1696,2019-12-18,,6,11,5,712,0.15,3026
1699,2019-08-29,,27,2,1,134,0,134
1701,2019-01-22,,130,16,5,452,0,2260
1703,2019-06-18,,298,9,3,774,0.05,2205.9
1712,2019-08-06,,97,14,2,109,0.15,185.3
1726,2019-01-24,,169,1,4,674,0.1,2426.4
1728,2019-07-19,,145,14,2,109,0.05,207.1
1729,2019-10-17,,281,4,3,779,0,2337
1746,2019-07-04,,263,12,1,778,0,778
1751,2019-12-08,,214,7,4,248,0,992
1754,2019-11-17,,133,1,2,674,0.05,1280.6
1759,2019-12-25,,65,6,4,270,0.1,972
1761,2019-04-20,,108,10,1,124,0.05,117.8
1763,2019-12-19,,155,14,5,109,0.05,517.75
1768,2019-07-28,,171,16,5,452,0.15,1921
1770,2019-06-01,,250,11,4,712,0.1,2563.2
1773,2019-09-18,,138,3,4,45,0.1,162
1784,2019-07-12,,10,9,2,774,0.05,1470.6
1786,2019-09-18,,173,2,2,134,0,268
1789,2019-07-11,,286,10,3,124,0.1,334.8
1792,2019-06-21,,260,6,1,270,0,270
1799,2019-12-16,,137,13,5,578,0.05,2745.5
1803,2019-05-02,,227,15,5,624,0.1,2808
1806,2019-09-09,,202,13,2,578,0.15,982.6
1807,2019-08-25,,267,3,1,45,0.05,42.75
1812,2019-12-12,,19,10,2,124,0.1,223.2
1816,2019-04-25,,277,10,2,124,0,248
1818,2019-09-03,,191,1,4,674,0,2696
1827,2019-09-12,,218,8,1,162,0,162
1841,2019-07-19,,157,3,5,45,0.15,191.25
1856,2019-12-13,,274,1,2,674,0.15,1145.8
1859,2019-04-09,,271,4,2,779,0.15,1324.3
1872,2019-03-18,,138,1,4,674,0.05,2561.2
1877,2019-06-21,,1,14,4,109,0.15,370.6
1881,2019-07-06,,83,4,5,779,0.1,3505.5
1890,2019-11-29,,40,13,4,578,0.15,1965.2
1901,2019-09-25,,66,13,2,578,0.05,1098.2
1908,2019-07-12,,143,3,1,45,0.05,42.75
1913,2019-09-15,,50,5,3,301,0.1,812.7
1919,2019-12-17,,32,8,5,162,0,810
1922,2019-09-27,,53,15,3,624,0.15,1591.2
1932,2019-09-05,,66,2,2,134,0,268
1936,2019-08-23,,122,9,1,774,0.05,735.3
1947,2019-05-03,,285,11,1,712,0.1,640.8
1949,2019-06-29,,16,5,2,301,0.1,541.8
1957,2019-09-25,,61,5,5,301,0.15,1279.25
1962,2019-08-07,,144,1,3,674,0.05,1920.9
1968,2019-05-30,,107,8,3,162,0.15,413.1
1981,2019-10-20,,185,6,1,270,0,270
1996,2019-04-06,,291,13,3,578,0.1,1560.6
2003,2019-04-20,,96,9,5,774,0.15,3289.5
2006,2019-08-24,,189,13,1,578,0.15,491.3
2014,2019-09-20,,205,4,2,779,0.15,1324.3
2027,2019-04-20,,38,14,1,109,0.15,92.65
2029,2019-06-04,,6,9,2,774,0.15,1315.8
2040,2019-01-20,,25,11,4,712,0,2848
2043,2019-03-01,,173,12,4,778,0,3112
2045,2019-06-30,,213,9,2,774,0.05,1470.6
2058,2019-03-14,,300,4,1,779,0.1,701.1
2062,2019-11-22,,31,8,4,162,0.05,615.6
2071,2019-01-25,,34,13,2,578,0.15,982.6
2087,2019-01-18,,7,14,2,109,0.05,207.1
2090,2019-10-19,,210,7,4,248,0.1,892.8
2115,2019-02-08,,32,8,4,162,0,648
2116,2019-06-21,,50,2,3,134,0,402
2121,2019-08-23,,183,15,4,624,0.15,2121.6
2122,2019-01-13,,234,4,3,779,0,2337
2123,2019-04-16,,63,10,4,124,0.05,471.2
2156,2019-03-30,,281,5,3,301,0.05,857.85
2167,2019-08-03,,61,1,4,674,0.05,2561.2
2169,2019-05-20,,61,1,4,674,0.05,2561.2
2181,2019-01-22,,285,12,2,778,0.05,1478.2
2184,2019-05-24,,44,5,5,301,0.1,1354.5
2186,2019-01-01,,128,5,2,301,0.15,511.7
2194,2019-11-01,,282,13,5,578,0.15,2456.5
2196,2019-12-08,,131,5,4,301,0.15,1023.4
2201,2019-11-14,,139,13,5,578,0.05,2745.5
2209,2019-07-16,,88,7,3,248,0,744
2218,2019-12-23,,157,11,2,712,0.1,1281.6
2221,2019-12-13,,147,2,5,134,0,670
2222,2019-02-13,,218,8,5,162,0.15,688.5
2225,2019-01-30,,218,16,5,452,0.05,2147
2236,2019-01-25,,236,9,1,774,0.1,696.6
2240,2019-12-14,,271,13,4,578,0.05,2196.4
2256,2019-02-02,,223,12,3,778,0.15,1983.9
2268,2019-09-09,,262,15,4,624,0.15,2121.6
2272,2019-01-03,,27,4,2,779,0,1558
2279,2019-12-24,,55,9,2,774,0.15,1315.8
2280,2019-06-18,,98,4,2,779,0,1558
2283,2019-06-29,,66,3,2,45,0.05,85.5
2288,2019-07-06,,290,14,2,109,0.1,196.2
2304,2019-03-06,,276,1,2,674,0.1,1213.2
2314,2019-10-12,,74,16,5,452,0.05,2147
2318,2019-02-25,,23,14,1,109,0,109
2319,2019-12-09,,138,3,2,45,0.05,85.5
2320,2019-02-08,,55,14,2,109,0,218
2321,2019-12-15,,104,15,5,624,0.1,2808
2325,2019-07-02,,53,13,1,578,0,578
2327,2019-01-05,,115,11,4,712,0.05,2705.6
2333,2019-06-27,,78,4,3,779,0,2337
2347,2019-12-09,,298,15,2,624,0.15,1060.8
2348,2019-12-24,,121,9,4,774,0.05,2941.2
2356,2019-10-30,,245,8,1,162,0,162
2357,2019-05-04,,76,2,5,134,0.05,636.5
2358,2019-11-20,,126,10,3,124,0.05,353.4
2363,2019-05-12,,89,13,2,578,0,1156
2364,2019-02-14,,203,4,5,779,0.05,3700.25
2374,2019-04-25,,123,6,3,270,0.1,729
2377,2019-05-13,,124,2,5,134,0.05,636.5
2378,2019-07-03,,289,12,3,778,0,2334
2379,2019-07-16,,162,7,4,248,0,992
2380,2019-02-04,,183,3,1,45,0.1,40.5
2384,2019-04-08,,196,12,1,778,0.05,739.1
2386,2019-11-19,,48,12,2,778,0.15,1322.6
2392,2019-03-03,,74,13,4,578,0,2312
2399,2019-06-12,,187,12,5,778,0.15,3306.5
2403,2019-06-24,,30,2,4,134,0.1,482.4
2414,2019-05-09,,195,10,2,124,0.1,223.2
2418,2019-10-11,,141,7,1,248,0.05,235.6
2430,2019-05-30,,112,4,4,779,0,3116
2451,2019-03-05,,14,6,4,270,0,1080
2460,2019-04-16,,224,10,1,124,0,124
2461,2019-04-24,,279,9,1,774,0.05,735.3
2462,2019-04-14,,67,6,1,270,0.15,229.5
2475,2019-05-09,,61,8,1,162,0.05,153.9
2478,2019-05-02,,275,1,1,674,0.05,640.3
2480,2019-05-01,,168,8,1,162,0.05,153.9
2481,2019-12-08,,65,8,2,162,0.05,307.8
2492,2019-05-19,,262,12,4,778,0.05,2956.4
2494,2019-05-03,,59,1,3,674,0.15,1718.7
2496,2019-10-25,,111,9,3,774,0.05,2205.9
2500,2019-09-29,,198,7,3,248,0.05,706.8
2502,2019-11-03,,294,15,1,624,0.1,561.6
2504,2019-07-23,,253,6,2,270,0.05,513
2510,2019-06-01,,274,8,2,162,0.15,275.4
2517,2019-04-30,,115,12,5,778,0,3890
2531,2019-09-04,,109,15,1,624,0.15,530.4
2545,2019-08-06,,226,11,4,712,0.1,2563.2
2551,2019-08-06,,19,5,2,301,0,602
2557,2019-01-13,,49,2,3,134,0.1,361.8
2559,2019-10-12,,86,16,2,452,0.1,813.6
2565,2019-07-05,,9,12,4,778,0,3112
2585,2019-09-22,,151,9,4,774,0.1,2786.4
2586,2019-06-17,,112,3,1,45,0.15,38.25
2587,2019-08-06,,251,2,3,134,0,402
2592,2019-11-27,,149,11,2,712,0.15,1210.4
2607,2019-08-08,,202,10,5,124,0.1,558
2608,2019-01-25,,237,4,2,779,0.15,1324.3
2609,2019-08-11,,44,12,5,778,0.15,3306.5
2612,2019-09-07,,63,9,4,774,0.1,2786.4
2623,2019-03-30,,95,7,4,248,0.05,942.4
2630,2019-02-15,,298,6,1,270,0.15,229.5
2651,2019-12-19,,299,3,5,45,0.05,213.75
2657,2019-10-03,,225,3,3,45,0.05,128.25
2658,2019-10-18,,292,12,4,778,0.15,2645.2
2661,2019-04-03,,115,10,1,124,0.1,111.6
2665,2019-08-21,,280,2,3,134,0.15,341.7
2668,2019-09-01,,72,1,2,674,0.1,1213.2
2669,2019-09-13,,121,8,2,162,0.1,291.6
2670,2019-05-25,,178,5,4,301,0,1204
2671,2019-11-27,,283,12,1,778,0.15,661.3
2675,2019-03-29,,29,6,3,270,0.05,769.5
2677,2019-08-02,,199,5,1,301,0.15,255.85
2681,2019-08-26,,122,6,3,270,0.15,688.5
2682,2019-02-11,,117,3,2,45,0,90
2683,2019-03-03,,128,1,4,674,0,2696
2684,2019-08-21,,65,6,1,270,0,270
2692,2019-08-10,,178,15,3,624,0,1872
2697,2019-03-29,,256,13,4,578,0,2312
2699,2019-09-02,,143,13,3,578,0,1734
2704,2019-04-17,,173,7,5,248,0.1,1116
2705,2019-04-23,,175,11,3,712,0.05,2029.2
2712,2019-06-08,,141,8,5,162,0.15,688.5
2724,2019-06-21,,284,3,5,45,0.1,202.5
2726,2019-07-03,,121,16,1,452,0.1,406.8
2727,2019-11-14,,260,6,3,270,0,810
2730,2019-10-20,,219,4,3,779,0.15,1986.45
2731,2019-04-12,,168,1,3,674,0.05,1920.9
2734,2019-07-02,,149,12,2,778,0.1,1400.4
2745,2019-11-23,,181,5,4,301,0.1,1083.6
2763,2019-02-01,,190,2,1,134,0.05,127.3
2775,2019-04-23,,21,1,2,674,0.05,1280.6
2776,2019-01-28,,251,13,5,578,0.05,2745.5
2782,2019-11-20,,114,4,1,779,0.1,701.1
2785,2019-06-07,,222,5,1,301,0.1,270.9
2792,2019-10-03,,252,3,1,45,0.15,38.25
2805,2019-09-07,,288,13,2,578,0.15,982.6
2809,2019-07-06,,158,4,2,779,0.1,1402.2
2812,2019-03-28,,195,9,2,774,0,1548
2818,2019-02-25,,19,8,5,162,0.05,769.5
2837,2019-12-09,,49,12,3,778,0.05,2217.3
2839,2019-12-10,,73,16,5,452,0.05,2147
2848,2019-02-25,,83,14,4,109,0.05,414.2
2850,2019-06-09,,218,9,4,774,0,3096
2860,2019-10-02,,3,9,2,774,0.15,1315.8
2867,2019-11-14,,79,7,3,248,0.05,706.8
2886,2019-02-13,,101,3,3,45,0.05,128.25
2890,2019-05-18,,141,15,5,624,0.1,2808
2891,2019-06-29,,130,16,4,452,0.15,1536.8
2892,2019-05-05,,242,14,3,109,0,327
2894,2019-06-06,,190,5,4,301,0,1204
2902,2019-12-10,,89,8,2,162,0.1,291.6
2906,2019-12-19,,290,13,3,578,0.15,1473.9
2931,2019-03-31,,225,3,4,45,0.05,171
2937,2019-04-27,,84,9,5,774,0.15,3289.5
2960,2019-05-23,,134,16,4,452,0.15,1536.8
2974,2019-06-13,,63,15,4,624,0.1,2246.4
2977,2019-04-07,,278,4,3,779,0.1,2103.3
2985,2019-11-10,,168,2,4,134,0,536
2988,2019-04-02,,95,8,4,162,0.15,550.8
2991,2019-07-20,,192,2,5,134,0.05,636.5
2998,2019-03-16,,167,16,2,452,0.05,858.8
3001,2019-02-21,,176,9,4,774,0.15,2631.6
3005,2019-11-18,,250,16,4,452,0,1808
3006,2019-12-07,,107,8,5,162,0.1,729
3010,2019-04-06,,146,6,4,270,0.15,918
3023,2019-04-29,,115,6,4,270,0.05,1026
3030,2019-09-23,,16,5,2,301,0.1,541.8
3034,2019-10-14,,4,5,2,301,0.15,511.7
3038,2019-09-02,,150,14,4,109,0.15,370.6
3049,2019-04-17,,114,1,5,674,0.1,3033
3055,2019-02-19,,133,5,3,301,0.05,857.85
3060,2019-09-23,,176,6,4,270,0,1080
3067,2019-08-18,,229,5,5,301,0,1505
3072,2019-09-07,,107,4,2,779,0.1,1402.2
3085,2019-01-27,,164,3,2,45,0.15,76.5
3107,2019-07-08,,200,4,4,779,0.15,2648.6
3109,2019-08-18,,176,4,1,779,0,779
3116,2019-10-06,,161,9,1,774,0.05,735.3
3123,2019-05-12,,259,4,1,779,0.15,662.15
3125,2019-11-06,,290,10,3,124,0,372
3142,2019-04-22,,71,2,2,134,0.1,241.2
3156,2019-07-05,,73,9,3,774,0.1,2089.8
3157,2019-02-07,,66,4,2,779,0.05,1480.1
3168,2019-03-03,,179,1,2,674,0,1348
3181,2019-07-16,,102,3,1,45,0.15,38.25
3194,2019-12-06,,259,1,4,674,0.15,2291.6
3196,2019-03-10,,102,2,2,134,0.05,254.6
3206,2019-08-31,,211,10,5,124,0,620
3217,2019-06-17,,196,14,3,109,0.1,294.3
3220,2019-12-29,,186,10,2,124,0,248
3224,2019-02-22,,52,2,3,134,0,402
3240,2019-12-31,,171,11,2,712,0.15,1210.4
3246,2019-03-07,,58,6,2,270,0.1,486
3252,2019-12-03,,166,1,1,674,0.1,606.6
3253,2019-06-17,,126,10,2,124,0.15,210.8
3268,2019-09-22,,88,13,4,578,0.15,1965.2
3269,2019-08-24,,178,5,1,301,0.15,255.85
3270,2019-09-19,,182,4,4,779,0.05,2960.2
3276,2019-01-28,,28,3,5,45,0.1,202.5
3277,2019-10-18,,33,8,3,162,0,486
3288,2019-09-07,,286,2,3,134,0,402
3290,2019-01-20,,168,12,1,778,0,778
3291,2019-04-24,,291,3,4,45,0.1,162
3292,2019-10-12,,89,7,5,248,0.1,1116
3304,2019-06-20,,184,2,2,134,0.15,227.8
3316,2019-07-13,,156,15,5,624,0,3120
3319,2019-07-03,,110,5,2,301,0.1,541.8
